timestamp,index,temperature.gpu,power.draw,memory.used,utilization.gpu
2026/04/30 00:44:11,card0,49.0,244.0,2530946847,0
2026/04/30 00:44:11,card1,46.0,240.0,2519169858,0
2026/04/30 00:44:11,card2,47.0,243.0,2534999368,0
2026/04/30 00:44:11,card3,48.0,248.0,2588778534,0
2026/04/30 00:44:11,card4,52.0,244.0,3829518669,0
2026/04/30 00:44:11,card5,50.0,247.0,3887892674,0
2026/04/30 00:44:11,card6,48.0,242.0,3900980440,0
2026/04/30 00:44:11,card7,50.0,243.0,3890633849,0
2026/04/30 00:44:11,,,,,
2026/04/30 00:44:13,card0,50.0,253.0,2530948235,0
2026/04/30 00:44:13,card1,46.0,249.0,2519171213,0
2026/04/30 00:44:13,card2,47.0,251.0,2535000750,0
2026/04/30 00:44:13,card3,48.0,257.0,2588779912,0
2026/04/30 00:44:13,card4,52.0,250.0,3829520151,0
2026/04/30 00:44:14,card5,50.0,257.0,3887894065,0
2026/04/30 00:44:14,card6,48.0,250.0,3900981876,0
2026/04/30 00:44:14,card7,50.0,251.0,3890635285,0
2026/04/30 00:44:14,,,,,
2026/04/30 00:44:16,card0,50.0,253.0,2530949148,0
2026/04/30 00:44:16,card1,46.0,249.0,2519172114,0
2026/04/30 00:44:16,card2,47.0,251.0,2535001650,0
2026/04/30 00:44:16,card3,48.0,256.0,2588780849,0
2026/04/30 00:44:16,card4,52.0,250.0,3829521144,0
2026/04/30 00:44:16,card5,50.0,257.0,3887894996,0
2026/04/30 00:44:16,card6,48.0,249.0,3900982818,0
2026/04/30 00:44:16,card7,50.0,251.0,3890636228,0
2026/04/30 00:44:16,,,,,
2026/04/30 00:44:18,card0,50.0,257.0,2530949823,0
2026/04/30 00:44:18,card1,46.0,252.0,2519172789,0
2026/04/30 00:44:18,card2,47.0,255.0,2535002323,0
2026/04/30 00:44:18,card3,48.0,260.0,2588781535,0
2026/04/30 00:44:18,card4,52.0,255.0,3829521872,0
2026/04/30 00:44:18,card5,51.0,261.0,3887895692,0
2026/04/30 00:44:18,card6,48.0,253.0,3900983523,0
2026/04/30 00:44:18,card7,50.0,255.0,3890636930,0
2026/04/30 00:44:18,,,,,
2026/04/30 00:44:20,card0,50.0,253.0,2530951443,0
2026/04/30 00:44:20,card1,46.0,249.0,2519174380,0
2026/04/30 00:44:20,card2,47.0,251.0,2535003922,0
2026/04/30 00:44:20,card3,48.0,256.0,2588783156,0
2026/04/30 00:44:20,card4,52.0,250.0,3829523546,0
2026/04/30 00:44:20,card5,51.0,257.0,3887897323,0
2026/04/30 00:44:20,card6,48.0,250.0,3900985178,0
2026/04/30 00:44:20,card7,50.0,250.0,3890638599,0
2026/04/30 00:44:20,,,,,
2026/04/30 00:44:22,card0,50.0,254.0,2530953001,0
2026/04/30 00:44:22,card1,46.0,250.0,2519175826,0
2026/04/30 00:44:22,card2,47.0,252.0,2535005475,0
2026/04/30 00:44:22,card3,48.0,257.0,2588784717,0
2026/04/30 00:44:22,card4,52.0,251.0,3829524981,0
2026/04/30 00:44:22,card5,51.0,257.0,3887898686,0
