timestamp,index,temperature.gpu,power.draw,memory.used,utilization.gpu
2026/04/04 08:15:19,card0,49.0,243.0,510451879,0
2026/04/04 08:15:19,card1,45.0,240.0,503429982,0
2026/04/04 08:15:19,card2,47.0,243.0,511017186,0
2026/04/04 08:15:19,card3,48.0,248.0,534981868,0
2026/04/04 08:15:19,card4,51.0,244.0,2920408568,0
2026/04/04 08:15:19,card5,49.0,247.0,2915419158,0
2026/04/04 08:15:19,card6,47.0,242.0,2929143562,0
2026/04/04 08:15:19,card7,49.0,242.0,2917029047,0
2026/04/04 08:15:19,,,,,
2026/04/04 08:15:21,card0,49.0,253.0,510453381,0
2026/04/04 08:15:21,card1,45.0,248.0,503431357,0
2026/04/04 08:15:21,card2,47.0,250.0,511018651,0
2026/04/04 08:15:21,card3,48.0,256.0,534983236,0
2026/04/04 08:15:21,card4,51.0,249.0,2920409977,0
2026/04/04 08:15:21,card5,49.0,256.0,2915420510,0
2026/04/04 08:15:21,card6,47.0,249.0,2929144862,0
2026/04/04 08:15:21,card7,49.0,250.0,2917030355,0
2026/04/04 08:15:21,,,,,
2026/04/04 08:15:23,card0,49.0,252.0,510453381,0
2026/04/04 08:15:23,card1,45.0,248.0,503431357,0
2026/04/04 08:15:23,card2,47.0,250.0,511018651,0
2026/04/04 08:15:23,card3,48.0,256.0,534983236,0
2026/04/04 08:15:23,card4,51.0,250.0,2920409977,0
2026/04/04 08:15:23,card5,49.0,256.0,2915420510,0
2026/04/04 08:15:23,card6,47.0,249.0,2929144862,0
2026/04/04 08:15:23,card7,49.0,250.0,2917030355,0
2026/04/04 08:15:23,,,,,
2026/04/04 08:15:25,card0,49.0,252.0,510454898,0
2026/04/04 08:15:25,card1,45.0,248.0,503432812,0
2026/04/04 08:15:25,card2,47.0,250.0,511020176,0
2026/04/04 08:15:25,card3,48.0,256.0,534984630,0
2026/04/04 08:15:25,card4,51.0,250.0,2920411360,0
2026/04/04 08:15:25,card5,49.0,256.0,2915421872,0
2026/04/04 08:15:25,card6,47.0,249.0,2929146259,0
2026/04/04 08:15:25,card7,49.0,250.0,2917031628,0
2026/04/04 08:15:25,,,,,
