index,timestamp_us,duration_us,type
70,441255715066.6,301.0,big
71,441255715730.6,545.1,big
72,441255716441.2,275.9,big
73,441255717090.7,550.0,big
74,441255717807.2,304.2,big
75,441255718465.9,552.0,big
76,441255719184.9,271.5,big
77,441255719810.4,550.3,big
78,441255720527.1,300.1,big
79,441255721194.8,484.9,big
80,441255721845.0,300.0,big
81,441255722496.3,526.6,big
82,441255723188.3,301.7,big
83,441255723842.9,722.0,big
84,441255724732.1,282.1,big
85,441255725346.0,557.6,big
86,441255726071.0,243.4,big
87,441255726707.1,512.8,big
88,441255727384.6,301.7,big
89,441255728018.6,510.4,big
90,441255728694.8,321.7,big
91,441255729362.3,554.2,big
92,441255730084.2,290.9,big
93,441255730762.1,481.3,big
94,441255731410.6,312.8,big
95,441255732104.3,440.5,big
96,441255732710.7,332.1,big
97,441255733380.3,559.9,big
98,441255734104.6,279.9,big
99,441255734731.0,518.1,big
100,441255735417.1,322.1,big
101,441255736092.9,549.9,big
102,441255736810.5,303.9,big
103,441255737511.3,454.4,big
104,441255738131.3,302.0,big
105,441255738833.3,464.3,big
106,441255739462.8,301.4,big
107,441255740045.5,595.9,big
108,441255740808.7,279.8,big
109,441255741492.8,418.8,big
110,441255742077.8,277.9,big
111,441255742718.1,464.3,big
112,441255743346.6,334.8,big
113,441255744006.2,534.8,big
114,441255744706.3,247.7,big
115,441255745272.9,531.0,big
116,441255745972.8,254.7,big
117,441255746594.0,519.8,big
118,441255747280.7,279.8,big
119,441255747957.0,410.2,big
120,441255748533.4,346.6,big
121,441256928532.3,9.4,small
122,441256928573.0,13.0,small
123,441256928648.8,11.5,small
124,441256928691.1,11.6,small
125,441256928766.7,10.6,small
126,441256928808.7,12.4,small
127,441256928890.3,9.2,small
128,441256929095.5,9.7,small
129,441256929166.7,13.3,small
130,441256929374.1,16.6,big
131,441256929453.1,11.7,small
132,441256929651.9,29.4,big
133,441256929742.7,10.9,small
134,441256929953.7,37.2,big
135,441256930053.3,9.6,small
136,441256930224.3,30.5,big
137,441256930316.5,11.2,small
138,441256930527.6,14.1,small
139,441256930602.5,12.4,small
140,441256930786.8,23.4,big
141,441256930872.5,11.0,small
142,441256931070.5,25.3,big
143,441256931158.4,10.8,small
144,441256931326.6,58.4,big
145,441256931446.7,10.6,small
146,441256931615.4,41.9,big
147,441256931718.6,11.6,small
148,441256931909.5,9.5,small
149,441256931980.6,14.0,small
150,441256932165.5,8.6,small
151,441256932235.4,14.1,small
152,441256932399.7,26.5,big
153,441256932487.6,10.4,small
154,441256932649.7,23.3,big
155,441256932735.0,11.8,small
156,441256932914.7,16.0,big
157,441256932993.2,11.1,small
158,441256933159.3,8.7,small
159,441256933228.6,14.1,small
160,441256933381.9,57.6,big
161,441256933500.6,11.8,small
162,441256933671.9,8.9,small
163,441256933742.9,13.3,small
164,441256933920.1,9.5,small
165,441256933991.1,13.4,small
166,441256934152.9,19.5,big
167,441256934234.6,10.9,small
168,441256934368.8,40.5,big
169,441256934470.0,12.2,small
170,441256934672.5,9.1,small
171,441256934742.1,13.5,small
172,441256934892.4,30.9,big
173,441256934985.1,10.4,small
174,441256935126.2,55.6,big
175,441256935242.8,10.8,small
176,441256935412.3,12.5,small
177,441256935487.1,12.0,small
178,441256935653.8,12.6,small
179,441256935727.7,11.2,small
180,441256935859.7,44.3,big
181,441256935966.3,10.7,small
182,441256936129.0,9.6,small
183,441256936199.8,13.0,small
184,441256936368.3,9.0,small
185,441256936439.1,13.4,small
186,441256936595.6,16.1,big
187,441256936673.6,11.0,small
188,441256936838.2,9.2,small
189,441256936909.9,12.5,small
190,441256937092.8,18.9,big
191,441256937173.2,11.2,small
192,441256937322.3,25.3,big
193,441256937409.2,11.7,small
194,441256937579.2,16.9,big
195,441256937657.2,11.1,small
196,441256937828.1,13.6,small
197,441256937903.9,10.8,small
198,441256938082.4,8.8,small
199,441256938151.3,14.2,small
200,441256938326.1,22.0,big
201,441256938408.9,11.1,small
202,441256938575.7,14.7,small
203,441256938651.8,11.2,small
204,441256938808.7,24.6,big
205,441256938894.6,11.2,small
206,441256939050.5,22.3,big
207,441256939135.3,11.1,small
208,441256939318.5,8.8,small
209,441256939389.0,14.4,small
210,441256939536.6,45.7,big
211,441256939644.0,11.8,small
212,441256939817.0,15.0,big
213,441256939893.7,10.8,small
214,441256940046.1,14.0,small
215,441256940122.1,10.4,small
216,441256940290.0,9.2,small
217,441256940361.2,11.6,small
218,441256940500.8,26.3,big
219,441256940588.8,11.0,small
220,441256940727.0,29.9,big
221,441256940820.0,10.7,small
222,441256940946.8,40.1,big
223,441256941050.3,9.9,small
224,441256941211.5,8.8,small
225,441256941281.9,13.1,small
226,441256941449.0,9.0,small
227,441256941520.2,13.2,small
228,441256941635.2,49.9,big
229,441256941746.4,10.6,small
230,441256941914.8,9.2,small
231,441256941985.4,12.9,small
232,441256942133.4,44.4,big
233,441256942239.7,11.1,small
234,441256942386.6,9.6,small
235,441256942457.6,12.1,small
236,441256942606.1,44.6,big
237,441256942712.5,10.9,small
238,441256942852.4,23.4,big
239,441256942937.2,10.0,small
240,441256943086.3,12.9,small
241,441256943160.0,10.8,small
242,441256943717.4,10.4,small
243,441256943759.5,11.6,small
244,441256943836.0,10.9,small
245,441256943878.4,10.6,small
246,441256943953.6,11.8,small
247,441256943996.8,13.2,small
248,441256944075.7,12.7,small
249,441256944285.5,10.8,small
250,441256944359.0,10.9,small
251,441256944582.2,9.1,small
252,441256944654.2,13.2,small
253,441256944878.2,15.3,big
254,441256944955.7,10.7,small
255,441256945177.2,15.7,big
256,441256945255.5,10.2,small
257,441256945422.5,56.7,big
258,441256945542.2,12.0,small
259,441256945755.7,9.0,small
260,441256945827.0,13.0,small
261,441256946011.7,21.3,big
262,441256946096.4,10.9,small
263,441256946303.9,19.2,big
264,441256946387.4,11.6,small
265,441256946547.9,35.1,big
266,441256946646.7,10.9,small
267,441256946830.9,23.7,big
268,441256946917.1,11.5,small
269,441256947115.6,9.0,small
270,441256947186.9,13.2,small
271,441256947358.3,13.6,small
272,441256947434.9,11.0,small
273,441256947576.5,49.7,big
274,441256947688.6,10.5,small
275,441256947848.8,30.2,big
276,441256947942.7,10.9,small
277,441256948103.5,33.4,big
278,441256948200.4,10.4,small
279,441256948378.9,9.3,small
280,441256948451.0,12.5,small
281,441256948608.4,43.2,big
282,441256948713.8,11.7,small
283,441256948890.3,8.8,small
284,441256948962.1,14.3,small
285,441256949165.5,9.0,small
286,441256949238.8,12.8,small
287,441256949398.3,33.6,big
288,441256949495.5,11.1,small
289,441256949644.9,27.8,big
290,441256949734.6,12.3,small
291,441256949931.1,20.0,big
292,441256950013.7,11.7,small
293,441256950173.7,42.3,big
294,441256950278.1,12.0,small
295,441256950444.2,35.8,big
296,441256950542.3,10.7,small
297,441256950713.3,15.3,big
298,441256950793.2,11.5,small
299,441256950957.8,32.7,big
300,441256951052.1,11.9,small
301,441256951220.2,14.9,small
302,441256951298.0,11.9,small
303,441256951463.1,14.3,small
304,441256951540.0,11.9,small
305,441256951717.3,9.1,small
306,441256951789.5,13.3,small
307,441256951981.5,9.1,small
308,441256952054.1,13.0,small
309,441256952231.4,19.4,big
310,441256952313.9,11.2,small
311,441256952498.3,9.0,small
312,441256952570.0,13.3,small
313,441256952739.0,19.8,big
314,441256952821.2,11.4,small
315,441256952987.2,15.9,big
316,441256953066.3,10.1,small
317,441256953230.6,37.1,big
318,441256953330.3,12.0,small
319,441256953504.5,25.2,big
320,441256953591.7,10.7,small
321,441256953754.6,25.7,big
322,441256953842.9,10.9,small
323,441256953996.1,54.6,big
324,441256954114.5,9.9,small
325,441256954284.0,15.3,big
326,441256954361.4,11.6,small
327,441256954522.2,23.1,big
328,441256954608.6,12.8,small
329,441256954796.4,8.6,small
330,441256954869.0,13.0,small
331,441256955017.4,42.7,big
332,441256955122.7,12.2,small
333,441256955305.7,9.7,small
334,441256955377.8,12.2,small
335,441256955543.4,9.3,small
336,441256955615.6,13.3,small
337,441256955786.5,20.4,big
338,441256955870.0,10.4,small
339,441256956025.7,25.2,big
340,441256956112.6,11.2,small
341,441256956274.3,27.3,big
342,441256956365.6,11.1,small
343,441256956509.2,47.3,big
344,441256956620.7,10.6,small
345,441256956799.3,24.4,big
346,441256956886.0,11.9,small
347,441256957079.5,9.1,small
348,441256957152.4,12.9,small
349,441256957280.2,48.6,big
350,441256957391.1,12.6,small
351,441256957553.1,20.4,big
352,441256957636.5,10.3,small
353,441256957789.2,31.1,big
354,441256957883.6,11.6,small
355,441256958023.8,49.0,big
356,441256958134.7,12.0,small
357,441256958288.3,31.8,big
358,441256958383.7,10.3,small
359,441256958539.5,27.7,big
360,441256958629.8,12.1,small
361,441256958790.8,20.4,big
362,441256958873.5,10.7,small
363,441256959430.7,11.9,small
364,441256959474.3,10.8,small
365,441256959549.1,11.1,small
366,441256959591.1,11.6,small
367,441256959667.5,11.1,small
368,441256959711.1,12.8,small
369,441256959788.2,13.8,small
370,441256959995.9,33.4,big
371,441256960092.6,11.2,small
372,441256960306.4,9.0,small
373,441256960379.5,11.6,small
374,441256960600.0,11.8,small
375,441256960674.3,10.0,small
376,441256960859.4,48.2,big
377,441256960969.8,11.5,small
378,441256961151.4,41.2,big
379,441256961255.2,11.6,small
380,441256961439.3,50.7,big
381,441256961552.8,10.8,small
382,441256961752.0,9.2,small
383,441256961825.0,11.6,small
384,441256962047.4,9.4,small
385,441256962120.4,12.8,small
386,441256962302.1,26.6,big
387,441256962391.3,10.9,small
388,441256962584.9,36.5,big
389,441256962683.8,9.8,small
390,441256962879.2,9.5,small
391,441256962951.7,12.7,small
392,441256963130.4,25.0,big
393,441256963217.3,12.5,small
394,441256963383.2,19.2,big
395,441256963465.1,10.8,small
396,441256963626.4,35.5,big
397,441256963725.4,11.5,small
398,441256963927.5,9.1,small
399,441256964001.3,12.1,small
400,441256964184.0,9.5,small
401,441256964256.3,12.7,small
402,441256964427.5,30.6,big
403,441256964521.6,9.9,small
404,441256964726.1,8.9,small
405,441256964798.1,13.1,small
406,441256965004.8,9.0,small
407,441256965077.7,12.0,small
408,441256965246.2,28.4,big
409,441256965337.8,11.4,small
410,441256965494.7,24.6,big
411,441256965581.8,10.6,small
412,441256965774.8,9.2,small
413,441256965846.8,12.9,small
414,441256966027.3,37.0,big
415,441256966126.1,12.2,small
416,441256966285.1,30.2,big
417,441256966377.4,11.6,small
418,441256966561.1,8.9,small
419,441256966633.6,13.2,small
420,441256966795.0,29.6,big
421,441256966886.8,11.3,small
422,441256967046.6,29.2,big
423,441256967138.9,11.7,small
424,441256967308.0,30.5,big
425,441256967401.6,10.7,small
426,441256967568.6,29.5,big
427,441256967661.1,10.3,small
428,441256967846.3,9.2,small
429,441256967919.1,12.9,small
430,441256968117.5,9.0,small
431,441256968189.4,12.7,small
432,441256968381.5,25.8,big
433,441256968469.9,11.7,small
434,441256968640.5,33.9,big
435,441256968737.1,11.6,small
436,441256968920.8,32.3,big
437,441256969015.5,10.6,small
438,441256969175.9,49.9,big
439,441256969289.2,11.1,small
440,441256969481.3,9.1,small
441,441256969551.9,13.5,small
442,441256969715.1,51.0,big
443,441256969828.5,11.3,small
444,441256970018.4,9.0,small
445,441256970090.5,13.3,small
446,441256970242.4,36.9,big
447,441256970341.9,11.3,small
448,441256970510.5,20.4,big
449,441256970595.0,11.2,small
450,441256970783.8,11.6,small
451,441256970859.2,10.6,small
452,441256971018.4,40.8,big
453,441256971122.1,11.3,small
454,441256971300.4,16.7,big
455,441256971380.2,10.7,small
456,441256971563.9,9.1,small
457,441256971635.7,13.2,small
458,441256971807.2,14.4,small
459,441256971884.7,10.2,small
460,441256972043.8,35.0,big
461,441256972141.4,10.6,small
462,441256972302.8,31.0,big
463,441256972397.3,11.5,small
464,441256972546.7,34.4,big
465,441256972645.1,11.3,small
466,441256972803.4,33.4,big
467,441256972900.1,10.8,small
468,441256973073.9,9.8,small
469,441256973147.2,13.7,small
470,441256973298.5,20.6,big
471,441256973381.4,11.8,small
472,441256973558.1,8.8,small
473,441256973628.9,13.8,small
474,441256973785.5,48.3,big
475,441256973897.3,10.9,small
476,441256974055.1,9.2,small
477,441256974127.5,12.8,small
478,441256974277.7,42.0,big
479,441256974383.1,11.3,small
480,441256974539.6,25.6,big
481,441256974628.2,10.1,small
482,441256974794.5,18.3,big
483,441256974875.2,10.8,small
484,441256975440.3,10.8,small
485,441256975482.6,11.9,small
486,441256975559.2,11.0,small
487,441256975602.5,9.9,small
488,441256975677.7,11.1,small
489,441256975719.8,11.7,small
490,441256975796.0,12.6,small
491,441256975982.8,30.0,big
492,441256976076.1,10.2,small
493,441256976273.4,28.5,big
494,441256976364.9,12.0,small
495,441256976584.4,9.2,small
496,441256976655.1,13.1,small
497,441256976864.5,26.1,big
498,441256976953.7,10.6,small
499,441256977118.3,57.1,big
500,441256977238.4,12.1,small
501,441256977440.2,32.8,big
502,441256977535.8,10.8,small
503,441256977717.8,18.7,big
504,441256977799.9,11.1,small
505,441256978008.2,20.3,big
506,441256978092.4,10.3,small
507,441256978271.1,22.1,big
508,441256978355.5,11.4,small
509,441256978507.9,72.3,big
510,441256978642.7,10.9,small
511,441256978832.8,9.2,small
512,441256978904.2,13.0,small
513,441256979088.4,12.2,small
514,441256979164.2,10.4,small
515,441256979314.5,28.5,big
516,441256979405.7,11.1,small
517,441256979591.5,13.8,small
518,441256979669.6,10.3,small
519,441256979841.3,34.0,big
520,441256979939.1,11.8,small
521,441256980110.4,12.4,small
522,441256980185.8,10.8,small
523,441256980361.8,13.4,small
524,441256980438.1,11.0,small
525,441256980633.7,9.0,small
526,441256980706.5,12.3,small
527,441256980907.7,8.8,small
528,441256980979.5,13.5,small
529,441256981138.8,32.3,big
530,441256981233.9,12.3,small
531,441256981391.6,26.0,big
532,441256981480.0,12.0,small
533,441256981667.4,9.0,small
534,441256981739.9,12.3,small
535,441256981902.1,35.6,big
536,441256982000.4,10.9,small
537,441256982145.8,57.4,big
538,441256982265.6,10.3,small
539,441256982458.1,9.0,small
540,441256982530.3,13.5,small
541,441256982686.9,38.5,big
542,441256982787.9,10.9,small
543,441256982943.9,42.0,big
544,441256983049.5,10.4,small
545,441256983233.3,10.9,small
546,441256983307.2,10.5,small
547,441256983481.0,8.8,small
548,441256983553.3,12.4,small
549,441256983736.0,9.3,small
550,441256983809.0,11.9,small
551,441256983997.1,9.1,small
552,441256984069.6,12.5,small
553,441256984269.0,9.2,small
554,441256984340.1,14.2,small
555,441256984498.9,48.5,big
556,441256984610.7,11.2,small
557,441256984782.6,31.0,big
558,441256984876.0,11.7,small
559,441256985051.3,21.9,big
560,441256985136.7,10.9,small
561,441256985314.2,16.0,big
562,441256985392.1,11.9,small
563,441256985574.2,8.9,small
564,441256985645.1,13.8,small
565,441256985807.5,29.9,big
566,441256985901.1,9.4,small
567,441256986079.0,13.2,small
568,441256986155.4,9.7,small
569,441256986304.0,44.6,big
570,441256986412.4,11.6,small
571,441256986613.2,9.0,small
572,441256986685.0,13.8,small
573,441256986829.4,59.7,big
574,441256986952.9,10.8,small
575,441256987129.4,18.2,big
576,441256987210.7,11.7,small
577,441256987381.7,9.1,small
578,441256987454.2,13.1,small
579,441256987622.0,9.4,small
580,441256987693.8,12.2,small
581,441256987845.8,36.0,big
582,441256987944.5,10.2,small
583,441256988102.8,47.2,big
584,441256988213.8,11.3,small
585,441256988389.8,9.5,small
586,441256988463.3,12.9,small
587,441256988631.1,26.8,big
588,441256988720.7,12.2,small
589,441256988891.3,9.3,small
590,441256988964.5,13.0,small
591,441256989109.7,40.0,big
592,441256989212.6,10.4,small
593,441256989360.7,21.2,big
594,441256989445.6,9.9,small
595,441256989586.0,55.0,big
596,441256989703.5,11.5,small
597,441256989863.7,9.9,small
598,441256989935.9,12.3,small
599,441256990096.4,17.9,big
600,441256990177.9,11.3,small
601,441256990320.4,45.0,big
602,441256990428.2,10.1,small
603,441256990595.8,17.5,big
604,441256990674.5,11.3,small
605,441256991249.0,10.8,small
606,441256991291.7,11.0,small
607,441256991367.6,10.9,small
608,441256991409.3,11.2,small
609,441256991485.3,12.4,small
610,441256991529.7,10.9,small
611,441256991605.1,13.3,small
612,441256991816.9,9.4,small
613,441256991889.6,12.3,small
614,441256992101.9,8.7,small
615,441256992174.2,12.6,small
616,441256992374.1,28.4,big
617,441256992464.0,12.1,small
618,441256992659.0,49.1,big
619,441256992771.0,9.8,small
620,441256992948.2,35.3,big
621,441256993046.5,11.1,small
622,441256993249.2,17.1,big
623,441256993328.8,10.9,small
624,441256993516.3,9.7,small
625,441256993589.4,12.5,small
626,441256993796.3,15.0,small
627,441256993874.9,11.5,small
628,441256994045.1,27.4,big
629,441256994135.1,11.6,small
630,441256994300.6,51.4,big
631,441256994413.8,10.3,small
632,441256994579.7,36.5,big
633,441256994678.9,11.8,small
634,441256994845.5,35.0,big
635,441256994943.8,11.1,small
636,441256995094.5,37.0,big
637,441256995193.0,11.3,small
638,441256995359.1,15.7,big
639,441256995438.8,11.2,small
640,441256995600.4,41.2,big
641,441256995705.9,10.9,small
642,441256995886.0,9.1,small
643,441256995958.0,12.1,small
644,441256996131.3,25.7,big
645,441256996219.3,11.9,small
646,441256996422.3,8.9,small
647,441256996493.9,13.8,small
648,441256996691.5,9.6,small
649,441256996764.7,12.3,small
650,441256996941.5,15.7,big
651,441256997020.7,10.5,small
652,441256997153.8,49.5,big
653,441256997265.0,11.3,small
654,441256997446.0,9.2,small
655,441256997517.9,13.5,small
656,441256997674.9,53.3,big
657,441256997790.8,10.7,small
658,441256997938.2,52.7,big
659,441256998053.7,10.5,small
660,441256998240.8,9.3,small
661,441256998313.0,13.0,small
662,441256998494.3,32.8,big
663,441256998589.9,11.3,small
664,441256998790.4,10.0,small
665,441256998862.9,12.1,small
666,441256999048.4,9.0,small
667,441256999120.2,12.8,small
668,441256999310.8,8.8,small
669,441256999383.3,12.7,small
670,441256999573.3,10.1,small
671,441256999647.8,11.1,small
672,441256999835.8,11.8,small
673,441256999911.2,11.1,small
674,441257000096.6,15.7,big
675,441257000174.7,11.6,small
676,441257000338.6,40.5,big
677,441257000443.0,10.7,small
678,441257000638.8,10.4,small
679,441257000711.8,11.6,small
680,441257000906.7,17.2,big
681,441257000987.5,10.8,small
682,441257001186.2,11.0,small
683,441257001258.0,11.8,small
684,441257001443.3,9.4,small
685,441257001515.2,12.2,small
686,441257001693.1,16.2,big
687,441257001772.7,10.0,small
688,441257001966.3,9.2,small
689,441257002038.5,13.1,small
690,441257002205.7,30.2,big
691,441257002299.8,10.9,small
692,441257002498.8,8.8,small
693,441257002571.4,13.3,small
694,441257002734.7,28.9,big
695,441257002826.4,12.2,small
696,441257002996.8,26.2,big
697,441257003085.5,11.7,small
698,441257003270.7,11.6,small
699,441257003345.1,11.3,small
700,441257003509.4,28.2,big
701,441257003600.5,10.4,small
702,441257003765.3,24.7,big
703,441257003851.3,11.5,small
704,441257004007.2,32.4,big
705,441257004103.3,11.5,small
706,441257004270.2,22.8,big
707,441257004356.4,11.9,small
708,441257004538.3,20.8,big
709,441257004621.4,11.2,small
710,441257004799.1,9.1,small
711,441257004871.8,13.4,small
712,441257005009.5,30.7,big
713,441257005103.0,10.7,small
714,441257005271.5,9.3,small
715,441257005343.5,12.8,small
716,441257005512.5,15.5,big
717,441257005591.4,11.4,small
718,441257005740.3,35.9,big
719,441257005839.2,11.0,small
720,441257005991.8,34.5,big
721,441257006089.3,12.0,small
722,441257006243.3,42.8,big
723,441257006348.3,11.3,small
724,441257006520.1,11.9,small
725,441257006594.6,10.4,small
726,441257007159.3,10.3,small
727,441257007200.9,11.9,small
728,441257007277.5,11.0,small
729,441257007319.6,10.9,small
730,441257007394.7,12.7,small
731,441257007440.5,11.4,small
732,441257007516.0,15.5,big
733,441257007708.4,26.6,big
734,441257007798.9,10.2,small
735,441257008010.7,9.2,small
736,441257008084.1,12.0,small
737,441257008280.6,39.2,big
738,441257008382.6,11.2,small
739,441257008582.7,27.5,big
740,441257008673.5,10.0,small
741,441257008840.7,48.0,big
742,441257008952.0,13.1,small
743,441257009127.3,62.6,big
744,441257009253.0,10.7,small
745,441257009449.8,13.5,small
746,441257009526.5,12.3,small
747,441257009702.2,59.1,big
748,441257009825.0,11.7,small
749,441257009988.2,42.8,big
750,441257010094.4,11.0,small
751,441257010280.0,29.2,big
752,441257010371.3,11.4,small
753,441257010558.5,12.5,small
754,441257010633.3,11.3,small
755,441257010786.7,53.2,big
756,441257010902.6,12.0,small
757,441257011043.9,51.2,big
758,441257011157.5,11.7,small
759,441257011333.1,31.4,big
760,441257011427.7,11.9,small
761,441257011610.7,19.1,big
762,441257011693.6,11.0,small
763,441257011863.8,9.2,small
764,441257011935.7,13.3,small
765,441257012101.9,34.3,big
766,441257012198.4,11.2,small
767,441257012393.8,9.1,small
768,441257012465.9,13.0,small
769,441257012674.9,9.2,small
770,441257012747.1,13.1,small
771,441257012920.5,23.8,big
772,441257013007.5,12.3,small
773,441257013147.6,44.9,big
774,441257013254.8,10.8,small
775,441257013433.4,29.4,big
776,441257013526.0,10.7,small
777,441257013677.4,47.1,big
778,441257013787.1,11.2,small
779,441257013922.1,66.6,big
780,441257014051.6,10.8,small
781,441257014230.3,15.7,big
782,441257014310.2,10.1,small
783,441257014490.9,14.3,small
784,441257014567.3,11.6,small
785,441257014747.6,30.1,big
786,441257014841.2,11.0,small
787,441257015014.6,18.1,big
788,441257015096.0,11.4,small
789,441257015277.2,9.3,small
790,441257015350.8,11.8,small
791,441257015552.5,9.4,small
792,441257015625.3,12.5,small
793,441257015812.8,8.8,small
794,441257015884.9,13.1,small
795,441257016070.7,10.0,small
796,441257016143.7,11.6,small
797,441257016326.8,14.5,small
798,441257016404.3,12.1,small
799,441257016584.0,24.1,big
800,441257016669.9,11.4,small
801,441257016854.6,33.8,big
802,441257016950.6,12.3,small
803,441257017133.7,11.1,small
804,441257017206.7,11.4,small
805,441257017397.5,9.4,small
806,441257017469.5,11.8,small
807,441257017604.3,70.2,big
808,441257017736.9,11.6,small
809,441257017937.7,8.9,small
810,441257018009.0,13.6,small
811,441257018185.5,22.2,big
812,441257018271.1,11.2,small
813,441257018468.6,9.0,small
814,441257018541.6,12.5,small
815,441257018706.0,31.5,big
816,441257018801.0,10.2,small
817,441257018971.3,31.7,big
818,441257019065.9,10.8,small
819,441257019264.3,9.1,small
820,441257019336.4,13.2,small
821,441257019508.6,37.2,big
822,441257019608.2,11.0,small
823,441257019770.5,45.4,big
824,441257019878.3,10.0,small
825,441257020009.7,74.0,big
826,441257020147.7,10.6,small
827,441257020317.7,18.0,big
828,441257020398.9,12.0,small
829,441257020567.9,33.6,big
830,441257020664.0,11.7,small
831,441257020851.1,9.2,small
832,441257020923.6,13.6,small
833,441257021085.5,32.5,big
834,441257021180.1,12.0,small
835,441257021342.9,25.2,big
836,441257021430.1,10.8,small
837,441257021583.2,71.2,big
838,441257021718.0,10.9,small
839,441257021878.1,27.0,big
840,441257021967.7,10.8,small
841,441257022138.3,23.4,big
842,441257022224.8,11.3,small
843,441257022367.7,56.5,big
844,441257022486.2,11.9,small
845,441257022676.0,9.2,small
846,441257022746.8,14.7,small
847,441257023331.8,10.3,small
848,441257023374.0,11.2,small
849,441257023450.1,11.2,small
850,441257023492.2,10.6,small
851,441257023567.6,12.0,small
852,441257023612.2,12.3,small
853,441257023689.7,17.2,big
854,441257023903.0,23.5,big
855,441257023989.1,11.6,small
856,441257024215.2,29.9,big
857,441257024308.0,12.1,small
858,441257024502.5,24.4,big
859,441257024589.2,10.6,small
860,441257024796.5,29.5,big
861,441257024888.4,11.0,small
862,441257025077.1,37.1,big
863,441257025177.2,11.2,small
864,441257025397.1,9.2,small
865,441257025468.7,13.1,small
866,441257025648.6,51.7,big
867,441257025763.2,12.3,small
868,441257025969.5,24.6,big
869,441257026058.4,10.3,small
870,441257026242.1,24.5,big
871,441257026329.3,11.8,small
872,441257026518.6,27.8,big
873,441257026609.1,11.1,small
874,441257026789.5,26.0,big
875,441257026878.2,10.5,small
876,441257027034.0,54.4,big
877,441257027151.7,10.6,small
878,441257027320.5,29.2,big
879,441257027411.5,12.4,small
880,441257027584.3,23.8,big
881,441257027672.1,10.6,small
882,441257027821.0,72.1,big
883,441257027956.4,11.0,small
884,441257028151.2,9.0,small
885,441257028222.8,13.1,small
886,441257028385.6,46.6,big
887,441257028494.7,10.8,small
888,441257028690.2,8.7,small
889,441257028763.2,12.0,small
890,441257028969.0,8.9,small
891,441257029040.9,13.6,small
892,441257029217.0,21.5,big
893,441257029301.7,11.6,small
894,441257029435.6,60.8,big
895,441257029558.4,11.1,small
896,441257029754.5,8.9,small
897,441257029826.2,14.2,small
898,441257030000.1,43.3,big
899,441257030105.9,11.5,small
900,441257030252.8,60.0,big
901,441257030374.8,11.2,small
902,441257030565.3,15.5,big
903,441257030644.4,11.0,small
904,441257030811.6,39.9,big
905,441257030913.8,11.7,small
906,441257031087.4,15.1,big
907,441257031165.6,11.5,small
908,441257031348.7,8.6,small
909,441257031420.2,13.1,small
910,441257031588.9,22.1,big
911,441257031674.1,11.2,small
912,441257031850.2,17.3,big
913,441257031931.2,11.4,small
914,441257032111.3,19.1,big
915,441257032193.5,10.9,small
916,441257032402.0,8.9,small
917,441257032473.8,12.5,small
918,441257032640.9,45.4,big
919,441257032749.1,10.8,small
920,441257032945.9,13.8,small
921,441257033022.1,10.2,small
922,441257033212.3,33.6,big
923,441257033309.1,11.5,small
924,441257033495.3,31.2,big
925,441257033588.1,10.9,small
926,441257033776.6,12.1,small
927,441257033851.2,10.4,small
928,441257034024.1,34.3,big
929,441257034121.2,11.7,small
930,441257034313.5,12.4,small
