timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/04/07 08:47:49.071, 0, 249.99 W, 36, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:49.082, 1, 257.33 W, 40, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:49.086, 2, 251.74 W, 36, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:49.088, 3, 251.66 W, 40, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:49.093, 4, 197.85 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:49.098, 5, 195.20 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:49.103, 6, 190.15 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:49.107, 7, 195.27 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:51.112, 0, 246.33 W, 36, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:51.113, 1, 255.26 W, 39, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:51.113, 2, 249.84 W, 36, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:51.113, 3, 248.97 W, 40, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:51.114, 4, 197.85 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:51.114, 5, 195.16 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:51.114, 6, 190.14 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:51.115, 7, 195.29 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:53.115, 0, 246.18 W, 36, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:53.116, 1, 255.15 W, 39, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:53.116, 2, 249.70 W, 36, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:53.117, 3, 248.91 W, 40, 1965 MHz, 0 %, 162589 MiB
2026/04/07 08:47:53.117, 4, 197.84 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:53.117, 5, 195.19 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:53.117, 6, 190.06 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:53.118, 7, 195.33 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:55.118, 0, 917.72 W, 48, 1882 MHz, 100 %, 166463 MiB
2026/04/07 08:47:55.119, 1, 931.86 W, 51, 1905 MHz, 100 %, 166463 MiB
2026/04/07 08:47:55.119, 2, 934.51 W, 48, 1897 MHz, 100 %, 166463 MiB
2026/04/07 08:47:55.119, 3, 915.87 W, 53, 1920 MHz, 100 %, 166463 MiB
2026/04/07 08:47:55.120, 4, 197.94 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:55.120, 5, 195.39 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:55.120, 6, 190.18 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:55.121, 7, 195.26 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:57.121, 0, 617.06 W, 43, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:57.121, 1, 635.78 W, 46, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:57.122, 2, 618.76 W, 43, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:57.122, 3, 623.36 W, 48, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:57.123, 4, 197.86 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:57.123, 5, 195.24 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:57.123, 6, 190.14 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:57.123, 7, 195.27 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:59.124, 0, 622.94 W, 43, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:59.124, 1, 640.39 W, 47, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:59.125, 2, 623.98 W, 44, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:59.125, 3, 627.21 W, 48, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:47:59.125, 4, 197.88 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:59.126, 5, 195.26 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:59.126, 6, 190.12 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:47:59.126, 7, 195.35 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:01.127, 0, 629.39 W, 44, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:01.127, 1, 650.05 W, 47, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:01.127, 2, 630.66 W, 44, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:01.128, 3, 639.85 W, 49, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:01.128, 4, 197.92 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:01.128, 5, 195.13 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:01.129, 6, 190.13 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:01.129, 7, 195.35 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:03.129, 0, 638.47 W, 44, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:03.130, 1, 658.05 W, 48, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:03.130, 2, 639.55 W, 44, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:03.131, 3, 640.15 W, 49, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:03.131, 4, 197.85 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:03.131, 5, 195.17 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:03.132, 6, 190.14 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:03.132, 7, 195.38 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:05.132, 0, 642.76 W, 45, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:05.133, 1, 665.21 W, 48, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:05.133, 2, 648.11 W, 45, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:05.134, 3, 647.35 W, 50, 1965 MHz, 100 %, 166463 MiB
2026/04/07 08:48:05.134, 4, 197.85 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:05.134, 5, 195.22 W, 37, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:05.135, 6, 190.14 W, 33, 120 MHz, 0 %, 0 MiB
2026/04/07 08:48:05.135, 7, 195.33 W, 36, 120 MHz, 0 %, 0 MiB
