timestamp,index,temperature.gpu,power.draw,memory.used,utilization.gpu
2026/04/16 03:21:57,card0,49.0,244.0,1805536122,0
2026/04/16 03:21:57,card1,45.0,240.0,1795889864,0
2026/04/16 03:21:57,card2,47.0,243.0,1808621769,0
2026/04/16 03:21:57,card3,48.0,248.0,1827718536,0
2026/04/16 03:21:57,card4,51.0,244.0,3757829198,0
2026/04/16 03:21:57,card5,50.0,247.0,3751019314,0
2026/04/16 03:21:57,card6,47.0,242.0,3764074819,0
2026/04/16 03:21:57,card7,50.0,242.0,3753648751,0
2026/04/16 03:21:57,,,,,
2026/04/16 03:21:59,card0,49.0,252.0,1805537550,0
2026/04/16 03:21:59,card1,45.0,249.0,1795891255,0
2026/04/16 03:21:59,card2,47.0,250.0,1808623169,0
2026/04/16 03:21:59,card3,48.0,256.0,1827719934,0
2026/04/16 03:21:59,card4,51.0,250.0,3757830664,0
2026/04/16 03:21:59,card5,50.0,256.0,3751020732,0
2026/04/16 03:21:59,card6,47.0,249.0,3764076323,0
2026/04/16 03:21:59,card7,50.0,250.0,3753650218,0
2026/04/16 03:21:59,,,,,
2026/04/16 03:22:01,card0,49.0,252.0,1805538540,0
2026/04/16 03:22:01,card1,45.0,249.0,1795892205,0
2026/04/16 03:22:01,card2,47.0,250.0,1808624104,0
2026/04/16 03:22:01,card3,48.0,256.0,1827720898,0
2026/04/16 03:22:01,card4,51.0,250.0,3757831628,0
2026/04/16 03:22:01,card5,50.0,256.0,3751021655,0
2026/04/16 03:22:01,card6,47.0,249.0,3764077267,0
2026/04/16 03:22:01,card7,50.0,250.0,3753651165,0
2026/04/16 03:22:01,,,,,
2026/04/16 03:22:04,card0,49.0,253.0,1805540084,0
2026/04/16 03:22:04,card1,45.0,248.0,1795893721,0
2026/04/16 03:22:04,card2,47.0,250.0,1808625519,0
2026/04/16 03:22:04,card3,48.0,256.0,1827722380,0
2026/04/16 03:22:04,card4,51.0,250.0,3757833033,0
2026/04/16 03:22:04,card5,50.0,256.0,3751023012,0
2026/04/16 03:22:04,card6,47.0,249.0,3764078671,0
2026/04/16 03:22:04,card7,50.0,250.0,3753652596,0
2026/04/16 03:22:04,,,,,
2026/04/16 03:22:06,card0,49.0,252.0,1805541011,0
2026/04/16 03:22:06,card1,45.0,248.0,1795894651,0
2026/04/16 03:22:06,card2,47.0,250.0,1808626413,0
2026/04/16 03:22:06,card3,48.0,256.0,1827723322,0
2026/04/16 03:22:06,card4,51.0,250.0,3757833993,0
2026/04/16 03:22:06,card5,50.0,255.0,3751023920,0
2026/04/16 03:22:06,card6,47.0,249.0,3764079617,0
2026/04/16 03:22:06,card7,50.0,250.0,3753653558,0
2026/04/16 03:22:06,,,,,
2026/04/16 03:22:08,card0,49.0,262.0,1805553041,0
2026/04/16 03:22:08,card1,45.0,258.0,1795906281,0
2026/04/16 03:22:08,card2,47.0,261.0,1808637955,0
2026/04/16 03:22:08,card3,48.0,267.0,1827735228,0
2026/04/16 03:22:08,card4,51.0,260.0,3757845376,0
2026/04/16 03:22:08,card5,50.0,266.0,3751034920,0
2026/04/16 03:22:08,card6,47.0,258.0,3764090635,0
2026/04/16 03:22:08,card7,50.0,260.0,3753664960,0
2026/04/16 03:22:08,,,,,
2026/04/16 03:22:10,card0,49.0,252.0,1805561234,0
2026/04/16 03:22:10,card1,45.0,248.0,1795913850,0
2026/04/16 03:22:10,card2,47.0,250.0,1808645844,0
2026/04/16 03:22:10,card3,48.0,256.0,1827743232,0
2026/04/16 03:22:10,card4,51.0,249.0,3757853041,0
2026/04/16 03:22:10,card5,50.0,255.0,3751042265,0
2026/04/16 03:22:10,card6,47.0,249.0,3764098197,0
2026/04/16 03:22:10,card7,50.0,250.0,3753672650,0
2026/04/16 03:22:10,,,,,
2026/04/16 03:22:12,card0,49.0,301.0,1805571706,0
2026/04/16 03:22:12,card1,46.0,295.0,1795924773,0
2026/04/16 03:22:12,card2,47.0,300.0,1808657050,0
2026/04/16 03:22:12,card3,48.0,303.0,1827754290,0
2026/04/16 03:22:12,card4,51.0,299.0,3757863606,0
2026/04/16 03:22:12,card5,50.0,304.0,3751053348,0
2026/04/16 03:22:12,card6,47.0,296.0,3764108812,0
2026/04/16 03:22:12,card7,50.0,299.0,3753682966,0
2026/04/16 03:22:12,,,,,
2026/04/16 03:22:14,card0,49.0,300.0,1805597903,0
2026/04/16 03:22:14,card1,46.0,296.0,1795949833,0
2026/04/16 03:22:14,card2,47.0,299.0,1808679878,0
2026/04/16 03:22:14,card3,48.0,303.0,1827776575,0
2026/04/16 03:22:14,card4,52.0,298.0,3757886714,0
2026/04/16 03:22:14,card5,50.0,304.0,3751074376,0
2026/04/16 03:22:14,card6,48.0,295.0,3764131012,0
2026/04/16 03:22:14,card7,50.0,298.0,3753708937,0
2026/04/16 03:22:14,,,,,
2026/04/16 03:22:16,card0,50.0,300.0,1805618723,0
2026/04/16 03:22:16,card1,46.0,293.0,1795969816,0
2026/04/16 03:22:16,card2,47.0,299.0,1808701184,0
2026/04/16 03:22:16,card3,48.0,302.0,1827796309,0
2026/04/16 03:22:16,card4,52.0,298.0,3757906876,0
2026/04/16 03:22:16,card5,50.0,303.0,3751094249,0
2026/04/16 03:22:16,card6,48.0,295.0,3764152156,0
2026/04/16 03:22:16,card7,50.0,297.0,3753729564,0
2026/04/16 03:22:16,,,,,
2026/04/16 03:22:19,card0,50.0,296.0,1805635699,0
2026/04/16 03:22:19,card1,46.0,295.0,1795990866,0
2026/04/16 03:22:19,card2,47.0,299.0,1808722377,0
2026/04/16 03:22:19,card3,48.0,302.0,1827817443,0
2026/04/16 03:22:19,card4,52.0,297.0,3757926057,0
2026/04/16 03:22:19,card5,50.0,304.0,3751114611,0
2026/04/16 03:22:19,card6,48.0,295.0,3764172834,0
2026/04/16 03:22:19,card7,50.0,298.0,3753750241,0
2026/04/16 03:22:19,,,,,
2026/04/16 03:22:21,card0,50.0,300.0,1805657542,0
2026/04/16 03:22:21,card1,46.0,294.0,1796007710,0
2026/04/16 03:22:21,card2,47.0,299.0,1808739347,0
2026/04/16 03:22:21,card3,48.0,302.0,1827835969,0
2026/04/16 03:22:21,card4,52.0,297.0,3757943042,0
2026/04/16 03:22:21,card5,50.0,304.0,3751132736,0
2026/04/16 03:22:21,card6,48.0,294.0,3764191195,0
2026/04/16 03:22:21,card7,50.0,297.0,3753766538,0
2026/04/16 03:22:21,,,,,
2026/04/16 03:22:23,card0,50.0,298.0,1805678017,0
2026/04/16 03:22:23,card1,46.0,295.0,1796028171,0
2026/04/16 03:22:23,card2,47.0,299.0,1808759221,0
2026/04/16 03:22:23,card3,48.0,302.0,1827856578,0
2026/04/16 03:22:23,card4,52.0,297.0,3757964817,0
2026/04/16 03:22:23,card5,50.0,304.0,3751153698,0
2026/04/16 03:22:23,card6,48.0,295.0,3764212507,0
2026/04/16 03:22:23,card7,50.0,298.0,3753788317,0
2026/04/16 03:22:23,,,,,
2026/04/16 03:22:25,card0,50.0,299.0,1805699078,0
2026/04/16 03:22:25,card1,46.0,295.0,1796049950,0
2026/04/16 03:22:25,card2,47.0,300.0,1808782694,0
2026/04/16 03:22:25,card3,49.0,302.0,1827877609,0
2026/04/16 03:22:25,card4,52.0,298.0,3757985293,0
2026/04/16 03:22:25,card5,50.0,302.0,3751173060,0
2026/04/16 03:22:25,card6,48.0,295.0,3764234317,0
2026/04/16 03:22:25,card7,50.0,297.0,3753808296,0
2026/04/16 03:22:25,,,,,
2026/04/16 03:22:27,card0,50.0,300.0,1805719650,0
2026/04/16 03:22:27,card1,46.0,294.0,1796070636,0
2026/04/16 03:22:27,card2,47.0,298.0,1808803838,0
2026/04/16 03:22:27,card3,48.0,302.0,1827898195,0
2026/04/16 03:22:27,card4,52.0,298.0,3758006648,0
2026/04/16 03:22:27,card5,50.0,304.0,3751193970,0
2026/04/16 03:22:27,card6,48.0,295.0,3764255356,0
2026/04/16 03:22:27,card7,50.0,298.0,3753829531,0
2026/04/16 03:22:27,,,,,
2026/04/16 03:22:29,card0,50.0,300.0,1805739239,0
2026/04/16 03:22:29,card1,46.0,295.0,1796088734,0
2026/04/16 03:22:29,card2,47.0,299.0,1808821618,0
2026/04/16 03:22:29,card3,48.0,298.0,1827914675,0
2026/04/16 03:22:29,card4,52.0,298.0,3758025399,0
2026/04/16 03:22:29,card5,50.0,304.0,3751212049,0
2026/04/16 03:22:29,card6,48.0,294.0,3764272635,0
2026/04/16 03:22:29,card7,50.0,298.0,3753847229,0
2026/04/16 03:22:29,,,,,
2026/04/16 03:22:31,card0,50.0,298.0,1805760301,0
2026/04/16 03:22:31,card1,46.0,294.0,1796108898,0
2026/04/16 03:22:31,card2,47.0,299.0,1808842053,0
2026/04/16 03:22:31,card3,49.0,302.0,1827935043,0
2026/04/16 03:22:31,card4,52.0,298.0,3758045988,0
2026/04/16 03:22:31,card5,51.0,304.0,3751234394,0
2026/04/16 03:22:31,card6,48.0,295.0,3764293600,0
2026/04/16 03:22:31,card7,50.0,297.0,3753867857,0
2026/04/16 03:22:31,,,,,
2026/04/16 03:22:34,card0,50.0,299.0,1805780093,0
2026/04/16 03:22:34,card1,46.0,295.0,1796131028,0
2026/04/16 03:22:34,card2,47.0,300.0,1808864587,0
2026/04/16 03:22:34,card3,49.0,302.0,1827955471,0
2026/04/16 03:22:34,card4,52.0,298.0,3758067140,0
2026/04/16 03:22:34,card5,51.0,304.0,3751254530,0
2026/04/16 03:22:34,card6,48.0,295.0,3764313448,0
2026/04/16 03:22:34,card7,50.0,298.0,3753889422,0
2026/04/16 03:22:34,,,,,
2026/04/16 03:22:36,card0,50.0,300.0,1805799978,0
2026/04/16 03:22:36,card1,46.0,295.0,1796153315,0
2026/04/16 03:22:36,card2,47.0,298.0,1808886046,0
2026/04/16 03:22:36,card3,49.0,303.0,1827977415,0
2026/04/16 03:22:36,card4,52.0,299.0,3758088884,0
2026/04/16 03:22:36,card5,50.0,304.0,3751276114,0
2026/04/16 03:22:36,card6,48.0,295.0,3764333501,0
2026/04/16 03:22:36,card7,50.0,297.0,3753910153,0
2026/04/16 03:22:36,,,,,
2026/04/16 03:22:38,card0,50.0,300.0,1805819952,0
2026/04/16 03:22:38,card1,46.0,295.0,1796174659,0
2026/04/16 03:22:38,card2,47.0,299.0,1808908180,0
2026/04/16 03:22:38,card3,49.0,301.0,1828000118,0
2026/04/16 03:22:38,card4,52.0,298.0,3758108698,0
2026/04/16 03:22:38,card5,50.0,305.0,3751296104,0
2026/04/16 03:22:38,card6,48.0,295.0,3764355795,0
2026/04/16 03:22:38,card7,50.0,297.0,3753932368,0
2026/04/16 03:22:38,,,,,
2026/04/16 03:22:40,card0,50.0,299.0,1805841072,0
2026/04/16 03:22:40,card1,46.0,295.0,1796196259,0
2026/04/16 03:22:40,card2,47.0,299.0,1808929017,0
2026/04/16 03:22:40,card3,49.0,303.0,1828021478,0
2026/04/16 03:22:40,card4,52.0,298.0,3758130168,0
2026/04/16 03:22:40,card5,50.0,304.0,3751317797,0
2026/04/16 03:22:40,card6,48.0,296.0,3764378899,0
2026/04/16 03:22:40,card7,50.0,297.0,3753954902,0
2026/04/16 03:22:40,,,,,
2026/04/16 03:22:42,card0,50.0,300.0,1805857484,0
2026/04/16 03:22:42,card1,46.0,295.0,1796212829,0
2026/04/16 03:22:42,card2,47.0,299.0,1808945657,0
2026/04/16 03:22:42,card3,49.0,301.0,1828038379,0
2026/04/16 03:22:42,card4,52.0,298.0,3758148161,0
2026/04/16 03:22:42,card5,50.0,303.0,3751336074,0
2026/04/16 03:22:42,card6,48.0,296.0,3764397067,0
2026/04/16 03:22:42,card7,50.0,298.0,3753972773,0
2026/04/16 03:22:42,,,,,
2026/04/16 03:22:44,card0,50.0,299.0,1805877901,0
2026/04/16 03:22:44,card1,46.0,295.0,1796234799,0
2026/04/16 03:22:44,card2,47.0,299.0,1808967052,0
2026/04/16 03:22:44,card3,49.0,302.0,1828058333,0
2026/04/16 03:22:44,card4,52.0,298.0,3758167844,0
2026/04/16 03:22:44,card5,50.0,304.0,3751357125,0
2026/04/16 03:22:44,card6,48.0,294.0,3764419939,0
2026/04/16 03:22:44,card7,50.0,297.0,3753993640,0
2026/04/16 03:22:44,,,,,
2026/04/16 03:22:46,card0,50.0,298.0,1805899177,0
2026/04/16 03:22:46,card1,46.0,294.0,1796255108,0
2026/04/16 03:22:46,card2,47.0,299.0,1808989030,0
2026/04/16 03:22:46,card3,49.0,302.0,1828078504,0
2026/04/16 03:22:46,card4,52.0,298.0,3758188494,0
2026/04/16 03:22:46,card5,50.0,304.0,3751378372,0
2026/04/16 03:22:46,card6,48.0,296.0,3764441434,0
2026/04/16 03:22:46,card7,50.0,298.0,3754015067,0
2026/04/16 03:22:46,,,,,
2026/04/16 03:22:49,card0,50.0,300.0,1805920436,0
2026/04/16 03:22:49,card1,46.0,295.0,1796277036,0
2026/04/16 03:22:49,card2,47.0,299.0,1809010251,0
2026/04/16 03:22:49,card3,49.0,303.0,1828099534,0
2026/04/16 03:22:49,card4,52.0,297.0,3758207925,0
2026/04/16 03:22:49,card5,51.0,303.0,3751400297,0
2026/04/16 03:22:49,card6,48.0,295.0,3764461435,0
2026/04/16 03:22:49,card7,50.0,298.0,3754036433,0
2026/04/16 03:22:49,,,,,
2026/04/16 03:22:51,card0,50.0,301.0,1805942355,0
2026/04/16 03:22:51,card1,46.0,294.0,1796299070,0
2026/04/16 03:22:51,card2,47.0,298.0,1809031059,0
2026/04/16 03:22:51,card3,49.0,302.0,1828121022,0
2026/04/16 03:22:51,card4,52.0,298.0,3758230079,0
2026/04/16 03:22:51,card5,51.0,304.0,3751423247,0
2026/04/16 03:22:51,card6,48.0,294.0,3764481542,0
2026/04/16 03:22:51,card7,50.0,297.0,3754057357,0
2026/04/16 03:22:51,,,,,
2026/04/16 03:22:53,card0,50.0,299.0,1805963277,0
2026/04/16 03:22:53,card1,46.0,295.0,1796322074,0
2026/04/16 03:22:53,card2,47.0,299.0,1809055735,0
2026/04/16 03:22:53,card3,49.0,303.0,1828142585,0
2026/04/16 03:22:53,card4,52.0,297.0,3758251769,0
2026/04/16 03:22:53,card5,51.0,304.0,3751445744,0
2026/04/16 03:22:53,card6,48.0,295.0,3764503087,0
2026/04/16 03:22:53,card7,50.0,298.0,3754079738,0
2026/04/16 03:22:53,,,,,
2026/04/16 03:22:55,card0,50.0,300.0,1805985336,0
2026/04/16 03:22:55,card1,46.0,295.0,1796343040,0
2026/04/16 03:22:55,card2,47.0,297.0,1809075119,0
2026/04/16 03:22:55,card3,49.0,303.0,1828163783,0
2026/04/16 03:22:55,card4,52.0,298.0,3758273985,0
2026/04/16 03:22:55,card5,51.0,304.0,3751466399,0
2026/04/16 03:22:55,card6,48.0,295.0,3764523899,0
2026/04/16 03:22:55,card7,50.0,298.0,3754100187,0
2026/04/16 03:22:55,,,,,
2026/04/16 03:22:57,card0,50.0,300.0,1806003194,0
2026/04/16 03:22:57,card1,46.0,295.0,1796358752,0
2026/04/16 03:22:57,card2,47.0,300.0,1809091496,0
2026/04/16 03:22:57,card3,49.0,303.0,1828180553,0
2026/04/16 03:22:57,card4,52.0,297.0,3758290780,0
2026/04/16 03:22:57,card5,50.0,304.0,3751483354,0
2026/04/16 03:22:57,card6,48.0,295.0,3764540118,0
2026/04/16 03:22:57,card7,50.0,297.0,3754115896,0
2026/04/16 03:22:57,,,,,
2026/04/16 03:22:59,card0,50.0,300.0,1806023920,0
2026/04/16 03:22:59,card1,46.0,295.0,1796381174,0
2026/04/16 03:22:59,card2,47.0,298.0,1809113987,0
2026/04/16 03:22:59,card3,49.0,303.0,1828201864,0
2026/04/16 03:22:59,card4,52.0,298.0,3758313661,0
2026/04/16 03:22:59,card5,50.0,304.0,3751505049,0
2026/04/16 03:22:59,card6,48.0,296.0,3764562256,0
2026/04/16 03:22:59,card7,50.0,298.0,3754136484,0
2026/04/16 03:22:59,,,,,
2026/04/16 03:23:01,card0,50.0,297.0,1806042944,0
2026/04/16 03:23:01,card1,46.0,291.0,1796398085,0
2026/04/16 03:23:01,card2,47.0,296.0,1809130190,0
2026/04/16 03:23:01,card3,49.0,302.0,1828224301,0
2026/04/16 03:23:01,card4,52.0,295.0,3758332294,0
2026/04/16 03:23:01,card5,51.0,301.0,3751523704,0
2026/04/16 03:23:02,card6,48.0,292.0,3764581020,0
2026/04/16 03:23:02,card7,50.0,295.0,3754156077,0
2026/04/16 03:23:02,,,,,
2026/04/16 03:23:04,card0,50.0,295.0,1806052285,0
2026/04/16 03:23:04,card1,46.0,291.0,1796407713,0
2026/04/16 03:23:04,card2,48.0,294.0,1809140037,0
2026/04/16 03:23:04,card3,49.0,299.0,1828235914,0
2026/04/16 03:23:04,card4,52.0,293.0,3758341996,0
2026/04/16 03:23:04,card5,51.0,299.0,3751533359,0
2026/04/16 03:23:04,card6,48.0,290.0,3764591020,0
2026/04/16 03:23:04,card7,50.0,293.0,3754165827,0
2026/04/16 03:23:04,,,,,
2026/04/16 03:23:06,card0,50.0,295.0,1806052285,0
2026/04/16 03:23:06,card1,46.0,292.0,1796407713,0
2026/04/16 03:23:06,card2,47.0,293.0,1809140037,0
2026/04/16 03:23:06,card3,49.0,299.0,1828235914,0
2026/04/16 03:23:06,card4,52.0,293.0,3758341996,0
2026/04/16 03:23:06,card5,50.0,299.0,3751533359,0
2026/04/16 03:23:06,card6,48.0,290.0,3764591020,0
2026/04/16 03:23:06,card7,50.0,293.0,3754165827,0
2026/04/16 03:23:06,,,,,
2026/04/16 03:23:08,card0,50.0,264.0,1806052285,0
2026/04/16 03:23:08,card1,46.0,262.0,1796407713,0
2026/04/16 03:23:08,card2,47.0,264.0,1809140037,0
2026/04/16 03:23:08,card3,49.0,274.0,1828235914,0
2026/04/16 03:23:08,card4,52.0,268.0,3758341996,0
2026/04/16 03:23:08,card5,50.0,269.0,3751533359,0
2026/04/16 03:23:08,card6,48.0,263.0,3764591020,0
2026/04/16 03:23:08,card7,50.0,261.0,3754165827,0
2026/04/16 03:23:08,,,,,
2026/04/16 03:23:10,card0,50.0,296.0,1806096598,0
2026/04/16 03:23:10,card1,46.0,282.0,1796456782,0
2026/04/16 03:23:10,card2,47.0,293.0,1809218976,0
2026/04/16 03:23:10,card3,49.0,299.0,1828275983,0
2026/04/16 03:23:10,card4,52.0,289.0,3758407231,0
2026/04/16 03:23:10,card5,50.0,256.0,3751534673,0
2026/04/16 03:23:10,card6,48.0,279.0,3764650717,0
2026/04/16 03:23:10,card7,50.0,293.0,3754243138,0
2026/04/16 03:23:10,,,,,
2026/04/16 03:23:12,card0,50.0,303.0,1806150399,0
2026/04/16 03:23:12,card1,47.0,299.0,1796517394,0
2026/04/16 03:23:12,card2,48.0,303.0,1809286205,0
2026/04/16 03:23:12,card3,49.0,307.0,1828331656,0
2026/04/16 03:23:12,card4,52.0,302.0,3758481578,0
