timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/22 04:42:07.829, 0, 142.09 W, 34, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.833, 1, 142.92 W, 32, 127 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.837, 2, 142.26 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.841, 3, 145.24 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.844, 4, 140.76 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.848, 5, 144.33 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.852, 6, 139.95 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:07.856, 7, 140.22 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 04:42:09.860, 0, 144.06 W, 34, 907 MHz, 0 %, 4 MiB
2026/03/22 04:42:09.897, 1, 142.83 W, 32, 795 MHz, 0 %, 4 MiB
2026/03/22 04:42:09.897, 2, 142.32 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:09.898, 3, 145.07 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:09.898, 4, 140.75 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:09.901, 5, 144.29 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:09.905, 6, 140.00 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:09.905, 7, 140.32 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:11.906, 0, 147.26 W, 34, 150 MHz, 0 %, 4 MiB
2026/03/22 04:42:11.912, 1, 148.02 W, 32, 150 MHz, 0 %, 4 MiB
2026/03/22 04:42:11.925, 2, 150.40 W, 32, 187 MHz, 0 %, 4 MiB
2026/03/22 04:42:11.927, 3, 149.95 W, 34, 592 MHz, 0 %, 4 MiB
2026/03/22 04:42:11.928, 4, 146.90 W, 32, 742 MHz, 0 %, 4 MiB
2026/03/22 04:42:11.929, 5, 147.90 W, 34, 607 MHz, 0 %, 4 MiB
2026/03/22 04:42:11.930, 6, 142.18 W, 31, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:11.994, 7, 142.18 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 04:42:14.006, 0, 141.77 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.006, 1, 142.35 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.007, 2, 142.15 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.007, 3, 144.80 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.008, 4, 140.46 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.008, 5, 145.23 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.008, 6, 143.05 W, 31, 690 MHz, 0 %, 4 MiB
2026/03/22 04:42:14.009, 7, 143.30 W, 35, 757 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.009, 0, 141.83 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.010, 1, 142.30 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.010, 2, 141.89 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.011, 3, 144.81 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.011, 4, 140.32 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.011, 5, 143.84 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.012, 6, 139.68 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:16.012, 7, 139.99 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.012, 0, 141.56 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.013, 1, 142.21 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.013, 2, 141.91 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.014, 3, 144.62 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.014, 4, 140.30 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.015, 5, 143.83 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.015, 6, 139.57 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:18.015, 7, 139.75 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.016, 0, 148.42 W, 34, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:20.017, 1, 142.00 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.020, 2, 141.87 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.021, 3, 144.54 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.024, 4, 140.28 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.025, 5, 143.91 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.025, 6, 139.61 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:20.026, 7, 139.64 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.028, 0, 191.20 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:22.043, 1, 142.16 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.067, 2, 141.95 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.079, 3, 144.57 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.092, 4, 140.40 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.104, 5, 143.86 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.104, 6, 139.72 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:22.104, 7, 139.70 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.105, 0, 191.23 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:24.106, 1, 142.08 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.106, 2, 142.05 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.107, 3, 144.54 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.107, 4, 140.28 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.108, 5, 143.89 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.108, 6, 139.60 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:24.108, 7, 139.78 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.109, 0, 191.02 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:26.110, 1, 142.20 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.110, 2, 141.92 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.111, 3, 144.81 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.111, 4, 140.28 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.112, 5, 143.82 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.112, 6, 139.57 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:26.112, 7, 139.70 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.113, 0, 191.29 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:28.113, 1, 142.38 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.114, 2, 141.80 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.114, 3, 144.56 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.115, 4, 140.26 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.115, 5, 143.78 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.116, 6, 139.55 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:28.116, 7, 139.71 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.117, 0, 191.35 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:30.120, 1, 142.19 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.121, 2, 141.73 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.128, 3, 144.45 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.136, 4, 140.27 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.142, 5, 143.76 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.143, 6, 139.55 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:30.143, 7, 139.59 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.144, 0, 191.40 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/22 04:42:32.145, 1, 142.14 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.153, 2, 141.75 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.159, 3, 144.59 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.165, 4, 140.36 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.173, 5, 143.75 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.183, 6, 139.68 W, 31, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:32.187, 7, 139.59 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 04:42:34.194, 0, 191.54 W, 35, 1965 MHz, 0 %, 724 MiB
2026/03/22 04:42:34.217, 1, 186.15 W, 33, 1965 MHz, 0 %, 28 MiB
2026/03/22 04:42:34.223, 2, 184.23 W, 33, 1965 MHz, 0 %, 28 MiB
2026/03/22 04:42:34.224, 3, 194.08 W, 35, 1965 MHz, 0 %, 28 MiB
2026/03/22 04:42:34.228, 4, 188.35 W, 33, 1965 MHz, 0 %, 34 MiB
2026/03/22 04:42:34.234, 5, 188.09 W, 35, 1965 MHz, 0 %, 28 MiB
2026/03/22 04:42:34.241, 6, 186.87 W, 32, 1965 MHz, 0 %, 28 MiB
2026/03/22 04:42:34.251, 7, 188.09 W, 36, 1965 MHz, 1 %, 36 MiB
2026/03/22 04:42:36.257, 0, 191.51 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:36.259, 1, 191.91 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:36.270, 2, 190.52 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:36.282, 3, 196.90 W, 35, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:36.293, 4, 190.44 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:36.305, 5, 193.77 W, 35, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:36.316, 6, 188.95 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:36.327, 7, 189.57 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.339, 0, 191.20 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:38.341, 1, 192.05 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.352, 2, 190.49 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.364, 3, 196.83 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.375, 4, 190.26 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.387, 5, 193.59 W, 35, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.398, 6, 188.75 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:38.409, 7, 189.47 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.421, 0, 191.36 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:40.430, 1, 192.22 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.441, 2, 190.35 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.452, 3, 196.82 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.464, 4, 190.31 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.475, 5, 193.56 W, 35, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.487, 6, 188.78 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:40.498, 7, 189.29 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.510, 0, 193.90 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:42.517, 1, 194.43 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.528, 2, 192.89 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.539, 3, 199.24 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.551, 4, 192.77 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.562, 5, 196.07 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.574, 6, 191.35 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:42.574, 7, 191.86 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.585, 0, 191.51 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:44.587, 1, 192.04 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.599, 2, 190.50 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.610, 3, 196.73 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.622, 4, 190.46 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.633, 5, 193.75 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.645, 6, 188.82 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:44.656, 7, 189.65 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.667, 0, 191.63 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:46.675, 1, 191.99 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.686, 2, 190.57 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.697, 3, 197.04 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.709, 4, 190.53 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.720, 5, 193.71 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.731, 6, 188.81 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:46.743, 7, 189.33 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.754, 0, 191.41 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:48.760, 1, 192.15 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.771, 2, 190.71 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.782, 3, 197.07 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.794, 4, 190.41 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.806, 5, 193.64 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.817, 6, 188.81 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:48.828, 7, 189.55 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.840, 0, 191.45 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:50.843, 1, 192.28 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.854, 2, 190.49 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.866, 3, 197.10 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.877, 4, 190.45 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.889, 5, 193.70 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.900, 6, 188.87 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:50.912, 7, 189.63 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:52.923, 0, 191.49 W, 35, 1965 MHz, 0 %, 3398 MiB
2026/03/22 04:42:52.927, 1, 192.38 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:52.938, 2, 190.74 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:52.939, 3, 197.10 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:53.017, 4, 190.56 W, 34, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:53.018, 5, 193.66 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:53.041, 6, 188.90 W, 33, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:53.097, 7, 189.54 W, 36, 1965 MHz, 0 %, 2702 MiB
2026/03/22 04:42:55.098, 0, 191.49 W, 36, 1965 MHz, 0 %, 3398 MiB
