timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/22 03:24:35.444, 0, 141.80 W, 34, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.447, 1, 142.40 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.451, 2, 142.14 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.455, 3, 144.84 W, 34, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.458, 4, 140.47 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.462, 5, 143.98 W, 34, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.466, 6, 139.82 W, 31, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:35.469, 7, 139.65 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 03:24:37.473, 0, 143.05 W, 34, 780 MHz, 0 %, 4 MiB
2026/03/22 03:24:37.475, 1, 142.33 W, 32, 592 MHz, 0 %, 4 MiB
2026/03/22 03:24:37.475, 2, 142.04 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:37.476, 3, 144.86 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:37.480, 4, 140.43 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:37.482, 5, 144.06 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:37.483, 6, 139.67 W, 31, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:37.485, 7, 139.91 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:39.486, 0, 144.08 W, 34, 135 MHz, 0 %, 4 MiB
2026/03/22 03:24:39.490, 1, 144.13 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:39.501, 2, 146.46 W, 32, 157 MHz, 0 %, 4 MiB
2026/03/22 03:24:39.503, 3, 149.00 W, 34, 727 MHz, 0 %, 4 MiB
2026/03/22 03:24:39.505, 4, 143.24 W, 32, 652 MHz, 0 %, 4 MiB
2026/03/22 03:24:39.507, 5, 145.66 W, 34, 667 MHz, 0 %, 4 MiB
2026/03/22 03:24:39.509, 6, 139.63 W, 31, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:39.572, 7, 139.79 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 03:24:41.584, 0, 141.60 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.584, 1, 142.14 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.585, 2, 142.09 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.585, 3, 144.76 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.585, 4, 140.40 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.586, 5, 144.90 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.586, 6, 142.28 W, 31, 585 MHz, 0 %, 4 MiB
2026/03/22 03:24:41.586, 7, 143.32 W, 35, 757 MHz, 0 %, 4 MiB
2026/03/22 03:24:43.587, 0, 141.57 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/22 03:24:43.587, 1, 142.07 W, 32, 120 MHz, 0 %, 4 MiB
