timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/19 21:08:07.260, 0, 146.05 W, 42, 135 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.264, 1, 145.85 W, 37, 172 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.268, 2, 145.23 W, 37, 217 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.272, 3, 150.34 W, 43, 135 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.275, 4, 143.68 W, 37, 180 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.279, 5, 150.01 W, 43, 285 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.283, 6, 142.10 W, 36, 135 MHz, 0 %, 0 MiB
2026/03/19 21:08:07.287, 7, 144.96 W, 43, 262 MHz, 0 %, 0 MiB
2026/03/19 21:08:09.292, 0, 147.94 W, 42, 870 MHz, 0 %, 4 MiB
2026/03/19 21:08:09.331, 1, 145.88 W, 37, 780 MHz, 0 %, 4 MiB
2026/03/19 21:08:09.333, 2, 144.51 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:09.334, 3, 150.36 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:09.335, 4, 143.42 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:09.340, 5, 148.37 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:09.340, 6, 142.11 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:09.340, 7, 144.11 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:11.341, 0, 148.84 W, 41, 150 MHz, 0 %, 4 MiB
2026/03/19 21:08:11.347, 1, 148.41 W, 36, 142 MHz, 0 %, 4 MiB
2026/03/19 21:08:11.349, 2, 147.58 W, 36, 615 MHz, 0 %, 4 MiB
2026/03/19 21:08:11.351, 3, 155.30 W, 43, 825 MHz, 0 %, 4 MiB
2026/03/19 21:08:11.362, 4, 147.66 W, 37, 802 MHz, 0 %, 4 MiB
2026/03/19 21:08:11.374, 5, 149.58 W, 42, 637 MHz, 0 %, 4 MiB
2026/03/19 21:08:11.375, 6, 141.88 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:11.376, 7, 143.95 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/19 21:08:13.378, 0, 145.90 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.378, 1, 145.24 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.379, 2, 144.26 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.379, 3, 149.72 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.380, 4, 143.04 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.380, 5, 149.29 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.380, 6, 144.79 W, 35, 622 MHz, 0 %, 4 MiB
2026/03/19 21:08:13.381, 7, 148.94 W, 42, 915 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.381, 0, 145.69 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.382, 1, 144.90 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.382, 2, 143.88 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.382, 3, 149.46 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.383, 4, 142.86 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.383, 5, 147.39 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.383, 6, 141.79 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:15.384, 7, 143.61 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:17.384, 0, 145.42 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 21:08:17.385, 1, 144.64 W, 35, 120 MHz, 0 %, 4 MiB
