timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/21 09:58:32.066, 0, 145.49 W, 41, 142 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.070, 1, 144.18 W, 36, 120 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.073, 2, 145.83 W, 36, 322 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.077, 3, 149.86 W, 42, 262 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.081, 4, 142.64 W, 36, 210 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.084, 5, 146.86 W, 41, 142 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.088, 6, 141.97 W, 36, 172 MHz, 0 %, 0 MiB
2026/03/21 09:58:32.091, 7, 143.36 W, 42, 187 MHz, 0 %, 0 MiB
2026/03/21 09:58:34.097, 0, 145.54 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:34.111, 1, 145.59 W, 36, 877 MHz, 0 %, 4 MiB
2026/03/21 09:58:34.111, 2, 144.30 W, 36, 127 MHz, 0 %, 1 MiB
2026/03/21 09:58:34.111, 3, 149.04 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:34.112, 4, 142.64 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:34.112, 5, 147.02 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:34.112, 6, 141.66 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:34.115, 7, 143.22 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:36.115, 0, 145.34 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:36.151, 1, 148.11 W, 36, 150 MHz, 0 %, 4 MiB
2026/03/21 09:58:36.163, 2, 146.93 W, 35, 135 MHz, 0 %, 4 MiB
2026/03/21 09:58:36.165, 3, 152.98 W, 41, 712 MHz, 0 %, 4 MiB
2026/03/21 09:58:36.166, 4, 145.33 W, 36, 607 MHz, 0 %, 4 MiB
2026/03/21 09:58:36.178, 5, 149.18 W, 41, 922 MHz, 0 %, 4 MiB
2026/03/21 09:58:36.189, 6, 141.55 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:36.193, 7, 142.93 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/21 09:58:38.194, 0, 144.98 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.194, 1, 144.65 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.195, 2, 144.06 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.195, 3, 148.86 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.195, 4, 142.42 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.196, 5, 149.64 W, 40, 142 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.196, 6, 144.38 W, 35, 622 MHz, 0 %, 4 MiB
2026/03/21 09:58:38.196, 7, 145.44 W, 41, 720 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.197, 0, 146.95 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.197, 1, 146.77 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.198, 2, 146.29 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.198, 3, 151.00 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.198, 4, 144.60 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.199, 5, 149.31 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.199, 6, 143.67 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:40.199, 7, 145.14 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.200, 0, 144.58 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.200, 1, 144.12 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.201, 2, 143.62 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.202, 3, 148.36 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.202, 4, 142.10 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.203, 5, 146.64 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.203, 6, 141.24 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:42.204, 7, 142.48 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:44.204, 0, 144.30 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 09:58:44.205, 1, 144.01 W, 35, 120 MHz, 0 %, 4 MiB
