timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/21 18:53:26.326, 0, 145.88 W, 41, 135 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.330, 1, 146.29 W, 36, 255 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.334, 2, 145.88 W, 36, 315 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.337, 3, 149.72 W, 42, 120 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.341, 4, 142.99 W, 36, 180 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.345, 5, 147.89 W, 41, 172 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.348, 6, 142.65 W, 36, 225 MHz, 0 %, 0 MiB
2026/03/21 18:53:26.352, 7, 144.15 W, 42, 187 MHz, 0 %, 0 MiB
2026/03/21 18:53:28.356, 0, 146.07 W, 40, 577 MHz, 0 %, 4 MiB
2026/03/21 18:53:28.357, 1, 145.16 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:28.358, 2, 144.68 W, 35, 127 MHz, 0 %, 1 MiB
2026/03/21 18:53:28.359, 3, 149.32 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:28.361, 4, 142.75 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:28.362, 5, 147.51 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:28.364, 6, 141.88 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:28.364, 7, 143.19 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:30.365, 0, 146.40 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:30.417, 1, 144.85 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:30.428, 2, 144.40 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:30.430, 3, 153.55 W, 41, 765 MHz, 0 %, 4 MiB
2026/03/21 18:53:30.431, 4, 145.91 W, 35, 885 MHz, 0 %, 4 MiB
2026/03/21 18:53:30.444, 5, 147.22 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:30.455, 6, 141.64 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:30.457, 7, 142.88 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/21 18:53:32.458, 0, 145.02 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.468, 1, 144.68 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.479, 2, 144.02 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.481, 3, 148.99 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.483, 4, 143.05 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.487, 5, 150.41 W, 40, 142 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.488, 6, 144.24 W, 35, 592 MHz, 0 %, 4 MiB
2026/03/21 18:53:32.555, 7, 145.06 W, 41, 690 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.567, 0, 144.64 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.568, 1, 144.49 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.568, 2, 144.01 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.568, 3, 148.46 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.569, 4, 142.34 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.569, 5, 146.70 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.569, 6, 141.21 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:34.570, 7, 143.36 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.570, 0, 144.48 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.571, 1, 144.23 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.571, 2, 143.64 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.572, 3, 148.26 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.572, 4, 142.14 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.572, 5, 146.67 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 18:53:36.573, 6, 141.16 W, 34, 120 MHz, 0 %, 4 MiB
