timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/21 10:21:25.096, 0, 147.14 W, 42, 210 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.100, 1, 145.68 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.107, 2, 145.81 W, 37, 262 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.111, 3, 150.94 W, 43, 187 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.114, 4, 143.76 W, 37, 150 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.118, 5, 148.12 W, 42, 135 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.121, 6, 144.63 W, 37, 352 MHz, 0 %, 0 MiB
2026/03/21 10:21:25.125, 7, 145.12 W, 43, 187 MHz, 0 %, 0 MiB
2026/03/21 10:21:27.129, 0, 147.39 W, 42, 742 MHz, 0 %, 4 MiB
2026/03/21 10:21:27.186, 1, 145.39 W, 37, 592 MHz, 0 %, 4 MiB
2026/03/21 10:21:27.186, 2, 144.51 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:27.187, 3, 150.29 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:27.187, 4, 143.19 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:27.188, 5, 147.79 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:27.188, 6, 142.42 W, 36, 142 MHz, 0 %, 1 MiB
2026/03/21 10:21:27.190, 7, 144.03 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:29.193, 0, 147.90 W, 41, 127 MHz, 0 %, 4 MiB
2026/03/21 10:21:29.210, 1, 146.96 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:29.221, 2, 148.99 W, 36, 157 MHz, 0 %, 4 MiB
2026/03/21 10:21:29.223, 3, 154.38 W, 43, 765 MHz, 0 %, 4 MiB
2026/03/21 10:21:29.225, 4, 144.82 W, 36, 585 MHz, 0 %, 4 MiB
2026/03/21 10:21:29.237, 5, 147.48 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:29.248, 6, 141.85 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:29.250, 7, 143.77 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/21 10:21:31.251, 0, 145.80 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.258, 1, 144.83 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.269, 2, 143.93 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.271, 3, 149.73 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.272, 4, 143.37 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.284, 5, 151.74 W, 41, 172 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.296, 6, 144.61 W, 35, 622 MHz, 0 %, 4 MiB
2026/03/21 10:21:31.355, 7, 145.52 W, 42, 757 MHz, 0 %, 4 MiB
2026/03/21 10:21:33.383, 0, 145.51 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:33.383, 1, 144.65 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/21 10:21:33.384, 2, 143.94 W, 35, 120 MHz, 0 %, 4 MiB
