timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/19 20:00:28.995, 0, 142.08 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:28.998, 1, 142.65 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:29.002, 2, 142.10 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:29.006, 3, 145.30 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:29.010, 4, 140.72 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:29.013, 5, 144.53 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:29.017, 6, 139.84 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:29.021, 7, 139.95 W, 36, 120 MHz, 0 %, 0 MiB
2026/03/19 20:00:31.024, 0, 145.06 W, 35, 585 MHz, 0 %, 4 MiB
2026/03/19 20:00:31.048, 1, 145.74 W, 32, 750 MHz, 0 %, 4 MiB
2026/03/19 20:00:31.048, 2, 144.56 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:31.049, 3, 147.55 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:31.049, 4, 143.02 W, 33, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:31.050, 5, 146.73 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:31.052, 6, 142.16 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:31.055, 7, 142.28 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:33.055, 0, 143.28 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:33.057, 1, 145.14 W, 32, 142 MHz, 0 %, 4 MiB
2026/03/19 20:00:33.070, 2, 147.72 W, 32, 180 MHz, 0 %, 4 MiB
2026/03/19 20:00:33.082, 3, 147.93 W, 35, 615 MHz, 0 %, 4 MiB
2026/03/19 20:00:33.085, 4, 143.28 W, 33, 607 MHz, 0 %, 4 MiB
2026/03/19 20:00:33.086, 5, 146.99 W, 35, 900 MHz, 0 %, 4 MiB
2026/03/19 20:00:33.087, 6, 139.72 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:33.088, 7, 139.72 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/19 20:00:35.151, 0, 141.97 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.152, 1, 142.28 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.152, 2, 142.08 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.153, 3, 145.32 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.153, 4, 140.73 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.154, 5, 146.86 W, 35, 142 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.154, 6, 144.28 W, 32, 787 MHz, 0 %, 4 MiB
2026/03/19 20:00:35.154, 7, 142.82 W, 35, 622 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.155, 0, 141.86 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.155, 1, 142.39 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.156, 2, 142.22 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.156, 3, 145.12 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.157, 4, 140.48 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.157, 5, 144.18 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.158, 6, 139.80 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:37.158, 7, 139.85 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.158, 0, 141.97 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.159, 1, 142.42 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.160, 2, 142.04 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.160, 3, 145.13 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.161, 4, 140.48 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.161, 5, 144.26 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.162, 6, 139.65 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:39.162, 7, 139.93 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.162, 0, 141.86 W, 34, 120 MHz, 0 %, 26 MiB
2026/03/19 20:00:41.163, 1, 142.40 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.178, 2, 142.01 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.179, 3, 145.02 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.179, 4, 140.45 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.180, 5, 144.07 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.181, 6, 139.72 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:41.182, 7, 139.70 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 20:00:43.182, 0, 191.72 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/19 20:00:43.209, 1, 142.15 W, 32, 120 MHz, 0 %, 4 MiB
