timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/22 03:29:02.382, 0, 142.07 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.386, 1, 142.54 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.389, 2, 142.41 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.393, 3, 145.25 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.397, 4, 140.62 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.400, 5, 144.41 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.404, 6, 139.92 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:02.408, 7, 140.12 W, 36, 120 MHz, 0 %, 0 MiB
2026/03/22 03:29:04.411, 0, 142.21 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 03:29:04.413, 1, 143.32 W, 32, 862 MHz, 0 %, 4 MiB
2026/03/22 03:29:04.415, 2, 142.22 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 03:29:04.418, 3, 145.34 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 03:29:04.418, 4, 140.80 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 03:29:04.419, 5, 144.30 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/22 03:29:04.420, 6, 139.89 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/22 03:29:04.420, 7, 139.90 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/22 03:29:06.423, 0, 142.03 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/22 03:29:06.465, 1, 145.93 W, 32, 150 MHz, 0 %, 4 MiB
2026/03/22 03:29:06.467, 2, 145.60 W, 32, 630 MHz, 0 %, 4 MiB
2026/03/22 03:29:06.468, 3, 151.20 W, 35, 892 MHz, 0 %, 4 MiB
2026/03/22 03:29:06.480, 4, 143.54 W, 32, 652 MHz, 0 %, 4 MiB
