timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/19 19:50:36.332, 0, 142.11 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.335, 1, 142.62 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.343, 2, 142.31 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.346, 3, 145.20 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.350, 4, 140.82 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.356, 5, 144.35 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.360, 6, 139.89 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:36.364, 7, 139.91 W, 36, 120 MHz, 0 %, 0 MiB
2026/03/19 19:50:38.368, 0, 143.21 W, 35, 615 MHz, 0 %, 4 MiB
2026/03/19 19:50:38.386, 1, 142.87 W, 32, 847 MHz, 0 %, 4 MiB
2026/03/19 19:50:38.387, 2, 142.15 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:38.387, 3, 145.18 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:38.388, 4, 140.87 W, 33, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:38.390, 5, 144.35 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:38.391, 6, 139.80 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:38.394, 7, 139.93 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:40.395, 0, 143.27 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:40.401, 1, 145.77 W, 32, 142 MHz, 0 %, 4 MiB
2026/03/19 19:50:40.402, 2, 145.73 W, 32, 142 MHz, 0 %, 4 MiB
2026/03/19 19:50:40.405, 3, 150.69 W, 35, 862 MHz, 0 %, 4 MiB
2026/03/19 19:50:40.406, 4, 146.81 W, 33, 900 MHz, 0 %, 4 MiB
2026/03/19 19:50:40.408, 5, 145.46 W, 35, 675 MHz, 0 %, 4 MiB
2026/03/19 19:50:40.468, 6, 139.80 W, 32, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:40.479, 7, 139.75 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 19:50:42.481, 0, 142.04 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.482, 1, 142.64 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.482, 2, 142.08 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.483, 3, 145.12 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.483, 4, 140.87 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.483, 5, 145.75 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.484, 6, 142.49 W, 32, 592 MHz, 0 %, 4 MiB
2026/03/19 19:50:42.484, 7, 144.65 W, 36, 847 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.484, 0, 142.14 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.485, 1, 142.39 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.485, 2, 142.09 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.486, 3, 145.23 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.486, 4, 140.72 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.486, 5, 144.28 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.487, 6, 139.63 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:44.487, 7, 140.08 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.487, 0, 141.97 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.488, 1, 142.15 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.488, 2, 142.19 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.489, 3, 145.06 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.489, 4, 140.60 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.489, 5, 144.14 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.490, 6, 139.83 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:46.490, 7, 139.88 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.490, 0, 148.44 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/19 19:50:48.491, 1, 142.15 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.491, 2, 142.04 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.492, 3, 145.04 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.492, 4, 140.52 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.492, 5, 144.08 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.493, 6, 139.66 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:48.493, 7, 140.03 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.494, 0, 191.78 W, 35, 1965 MHz, 0 %, 700 MiB
2026/03/19 19:50:50.521, 1, 142.17 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.547, 2, 142.04 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.560, 3, 144.97 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.586, 4, 140.54 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.611, 5, 144.02 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.636, 6, 139.69 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:50.660, 7, 140.09 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.673, 0, 191.85 W, 36, 1965 MHz, 0 %, 700 MiB
2026/03/19 19:50:52.673, 1, 142.39 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.674, 2, 141.93 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.674, 3, 145.03 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.674, 4, 140.54 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.675, 5, 144.07 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.675, 6, 139.71 W, 32, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:52.675, 7, 139.98 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 19:50:54.676, 0, 191.51 W, 36, 1965 MHz, 0 %, 700 MiB
