timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/04/14 09:10:19.492, 0, 247.70 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.515, 1, 256.40 W, 39, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.529, 2, 251.99 W, 36, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.540, 3, 249.77 W, 40, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.549, 4, 253.74 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.558, 5, 252.47 W, 40, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.568, 6, 245.41 W, 36, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:19.577, 7, 252.59 W, 39, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.587, 0, 245.44 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.588, 1, 254.24 W, 38, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.588, 2, 249.44 W, 36, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.588, 3, 248.83 W, 40, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.589, 4, 251.85 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.589, 5, 250.68 W, 40, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.589, 6, 244.72 W, 36, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:21.589, 7, 251.53 W, 39, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.590, 0, 245.21 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.590, 1, 254.13 W, 38, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.590, 2, 249.36 W, 36, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.591, 3, 248.74 W, 40, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.591, 4, 251.71 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.591, 5, 250.63 W, 39, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.592, 6, 244.70 W, 35, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:23.592, 7, 251.46 W, 39, 1965 MHz, 0 %, 163549 MiB
2026/04/14 09:10:25.592, 0, 786.03 W, 45, 1965 MHz, 99 %, 166619 MiB
2026/04/14 09:10:25.593, 1, 790.25 W, 48, 1965 MHz, 99 %, 166619 MiB
2026/04/14 09:10:25.593, 2, 777.30 W, 45, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:25.594, 3, 778.42 W, 50, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:25.594, 4, 795.05 W, 42, 1965 MHz, 99 %, 166619 MiB
2026/04/14 09:10:25.595, 5, 783.45 W, 50, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:25.595, 6, 792.89 W, 46, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:25.595, 7, 793.16 W, 49, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.596, 0, 546.10 W, 41, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.596, 1, 557.14 W, 44, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.597, 2, 546.54 W, 41, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.597, 3, 551.60 W, 46, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.597, 4, 552.51 W, 41, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.598, 5, 549.88 W, 45, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.598, 6, 547.62 W, 41, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:27.598, 7, 559.23 W, 45, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.598, 0, 547.34 W, 41, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.599, 1, 561.86 W, 44, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.599, 2, 548.78 W, 42, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.600, 3, 558.92 W, 46, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.600, 4, 554.32 W, 41, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.600, 5, 554.20 W, 45, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.600, 6, 551.60 W, 42, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:29.601, 7, 560.32 W, 46, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:31.601, 0, 549.22 W, 42, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:31.602, 1, 569.37 W, 45, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:31.602, 2, 553.83 W, 42, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:31.602, 3, 562.26 W, 47, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:31.602, 4, 559.14 W, 42, 1965 MHz, 100 %, 166619 MiB
2026/04/14 09:10:31.603, 5, 560.26 W, 46, 1965 MHz, 100 %, 166619 MiB
