timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/21 21:03:28.220, 0, 144.51 W, 38, 142 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.224, 1, 145.01 W, 35, 210 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.228, 2, 144.20 W, 35, 127 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.232, 3, 148.98 W, 40, 247 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.238, 4, 142.93 W, 35, 172 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.241, 5, 146.59 W, 39, 127 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.245, 6, 141.98 W, 34, 187 MHz, 0 %, 0 MiB
2026/03/21 21:03:28.248, 7, 144.75 W, 40, 360 MHz, 0 %, 0 MiB
2026/03/21 21:03:30.252, 0, 145.91 W, 38, 870 MHz, 0 %, 4 MiB
2026/03/21 21:03:30.277, 1, 145.19 W, 35, 727 MHz, 0 %, 4 MiB
2026/03/21 21:03:30.277, 2, 143.88 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:30.316, 3, 148.04 W, 39, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:30.346, 4, 142.48 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:30.373, 5, 146.43 W, 39, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:30.377, 6, 141.42 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:30.404, 7, 142.84 W, 39, 135 MHz, 0 %, 1 MiB
2026/03/21 21:03:32.431, 0, 145.72 W, 38, 135 MHz, 0 %, 4 MiB
2026/03/21 21:03:32.436, 1, 146.14 W, 34, 127 MHz, 0 %, 4 MiB
2026/03/21 21:03:32.438, 2, 147.54 W, 34, 682 MHz, 0 %, 4 MiB
2026/03/21 21:03:32.439, 3, 150.20 W, 39, 585 MHz, 0 %, 4 MiB
2026/03/21 21:03:32.453, 4, 144.88 W, 35, 675 MHz, 0 %, 4 MiB
2026/03/21 21:03:32.464, 5, 146.97 W, 39, 765 MHz, 0 %, 4 MiB
2026/03/21 21:03:32.466, 6, 141.19 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:32.467, 7, 142.35 W, 39, 120 MHz, 0 %, 1 MiB
2026/03/21 21:03:34.468, 0, 143.81 W, 38, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.476, 1, 144.12 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.488, 2, 143.58 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.489, 3, 147.45 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.490, 4, 142.47 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.491, 5, 149.00 W, 38, 142 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.492, 6, 146.98 W, 34, 885 MHz, 0 %, 4 MiB
2026/03/21 21:03:34.554, 7, 144.83 W, 39, 757 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.566, 0, 143.57 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.566, 1, 143.96 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.566, 2, 143.38 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.567, 3, 147.24 W, 38, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.567, 4, 141.89 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.567, 5, 145.80 W, 38, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.568, 6, 141.08 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:36.568, 7, 143.15 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.568, 0, 143.51 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.570, 1, 143.87 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.574, 2, 143.29 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.576, 3, 147.05 W, 38, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.577, 4, 141.84 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.579, 5, 145.57 W, 38, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.581, 6, 140.92 W, 33, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:38.583, 7, 142.10 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:40.584, 0, 143.55 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:40.585, 1, 143.75 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/21 21:03:40.585, 2, 143.20 W, 34, 120 MHz, 0 %, 4 MiB
