timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/19 13:59:56.584, 0, 147.18 W, 42, 172 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.588, 1, 148.58 W, 38, 360 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.592, 2, 144.91 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.599, 3, 152.04 W, 44, 142 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.602, 4, 144.69 W, 38, 157 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.606, 5, 150.46 W, 44, 240 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.610, 6, 143.71 W, 37, 285 MHz, 0 %, 0 MiB
2026/03/19 13:59:56.613, 7, 145.78 W, 45, 225 MHz, 0 %, 0 MiB
2026/03/19 13:59:58.617, 0, 148.21 W, 42, 877 MHz, 0 %, 4 MiB
2026/03/19 13:59:58.624, 1, 147.01 W, 37, 750 MHz, 0 %, 4 MiB
2026/03/19 13:59:58.714, 2, 145.18 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/19 13:59:58.715, 3, 151.30 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/19 13:59:58.715, 4, 144.20 W, 38, 120 MHz, 0 %, 1 MiB
2026/03/19 13:59:58.715, 5, 149.11 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/19 13:59:58.716, 6, 143.01 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 13:59:58.716, 7, 145.18 W, 44, 120 MHz, 0 %, 1 MiB
2026/03/19 14:00:00.717, 0, 149.32 W, 41, 150 MHz, 0 %, 4 MiB
2026/03/19 14:00:00.722, 1, 148.60 W, 37, 142 MHz, 0 %, 4 MiB
2026/03/19 14:00:00.734, 2, 148.37 W, 36, 150 MHz, 0 %, 4 MiB
2026/03/19 14:00:00.736, 3, 155.65 W, 43, 780 MHz, 0 %, 4 MiB
2026/03/19 14:00:00.737, 4, 148.68 W, 37, 802 MHz, 0 %, 4 MiB
2026/03/19 14:00:00.749, 5, 150.57 W, 43, 735 MHz, 0 %, 4 MiB
2026/03/19 14:00:00.760, 6, 142.45 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/19 14:00:00.764, 7, 144.63 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/19 14:00:02.766, 0, 146.28 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.766, 1, 145.51 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.767, 2, 144.71 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.767, 3, 150.40 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.768, 4, 143.65 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.768, 5, 150.36 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.768, 6, 148.44 W, 36, 915 MHz, 0 %, 4 MiB
2026/03/19 14:00:02.769, 7, 149.31 W, 43, 885 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.769, 0, 146.07 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.770, 1, 145.35 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.770, 2, 144.12 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.771, 3, 149.77 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.771, 4, 143.36 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.771, 5, 148.26 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.772, 6, 142.04 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:04.772, 7, 144.30 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.773, 0, 145.91 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.774, 1, 145.16 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.774, 2, 144.06 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.775, 3, 149.70 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.775, 4, 143.30 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.775, 5, 147.98 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.776, 6, 141.82 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:06.776, 7, 143.90 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.777, 0, 145.62 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.777, 1, 145.14 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.778, 2, 144.23 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.778, 3, 149.46 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.778, 4, 143.01 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.779, 5, 147.82 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.779, 6, 141.97 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:08.779, 7, 143.78 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.780, 0, 197.35 W, 41, 1965 MHz, 0 %, 700 MiB
2026/03/19 14:00:10.833, 1, 144.87 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.838, 2, 144.21 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.851, 3, 149.53 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.864, 4, 142.94 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.877, 5, 147.65 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.878, 6, 141.77 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:10.907, 7, 143.61 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.920, 0, 197.27 W, 41, 1965 MHz, 0 %, 700 MiB
2026/03/19 14:00:12.921, 1, 144.63 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.921, 2, 144.29 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.922, 3, 149.35 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.922, 4, 142.79 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.923, 5, 147.40 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.923, 6, 141.71 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:12.923, 7, 143.24 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.924, 0, 196.86 W, 41, 1965 MHz, 0 %, 700 MiB
2026/03/19 14:00:14.925, 1, 144.56 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.925, 2, 143.98 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.925, 3, 149.12 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.926, 4, 142.60 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.926, 5, 147.12 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.927, 6, 141.52 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:14.927, 7, 143.14 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.927, 0, 197.30 W, 41, 1965 MHz, 0 %, 700 MiB
2026/03/19 14:00:16.928, 1, 144.41 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.929, 2, 143.91 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.929, 3, 149.11 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.929, 4, 142.62 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.930, 5, 146.96 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.930, 6, 141.45 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:16.930, 7, 142.97 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.931, 0, 196.99 W, 41, 1965 MHz, 0 %, 700 MiB
2026/03/19 14:00:18.931, 1, 144.34 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.937, 2, 143.76 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.937, 3, 148.75 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.940, 4, 142.41 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.944, 5, 146.80 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.945, 6, 141.41 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:18.951, 7, 142.71 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.952, 0, 196.88 W, 40, 1965 MHz, 0 %, 700 MiB
2026/03/19 14:00:20.953, 1, 144.22 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.953, 2, 143.70 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.959, 3, 148.52 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.963, 4, 142.24 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.965, 5, 147.14 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.965, 6, 141.20 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:20.966, 7, 142.75 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/19 14:00:22.966, 0, 196.59 W, 40, 1965 MHz, 0 %, 724 MiB
2026/03/19 14:00:22.971, 1, 179.92 W, 35, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:22.975, 2, 177.04 W, 35, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:22.981, 3, 185.04 W, 41, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:22.987, 4, 177.00 W, 36, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:22.996, 5, 184.73 W, 41, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:23.005, 6, 175.79 W, 35, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:23.026, 7, 178.80 W, 41, 1965 MHz, 0 %, 28 MiB
2026/03/19 14:00:25.059, 0, 196.68 W, 40, 1965 MHz, 0 %, 39362 MiB
2026/03/19 14:00:25.059, 1, 195.56 W, 35, 1965 MHz, 1 %, 87964 MiB
2026/03/19 14:00:25.060, 2, 193.26 W, 35, 1965 MHz, 2 %, 87964 MiB
2026/03/19 14:00:25.061, 3, 203.47 W, 41, 1965 MHz, 1 %, 69500 MiB
2026/03/19 14:00:25.061, 4, 193.60 W, 36, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:25.062, 5, 199.15 W, 41, 1965 MHz, 2 %, 87964 MiB
2026/03/19 14:00:25.062, 6, 191.18 W, 35, 1965 MHz, 0 %, 45660 MiB
2026/03/19 14:00:25.062, 7, 195.05 W, 41, 1965 MHz, 1 %, 87964 MiB
2026/03/19 14:00:27.063, 0, 195.99 W, 40, 1965 MHz, 0 %, 88660 MiB
2026/03/19 14:00:27.068, 1, 194.46 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:27.073, 2, 192.52 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:27.081, 3, 202.79 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:27.091, 4, 192.91 W, 36, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:27.099, 5, 198.30 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:27.107, 6, 190.63 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:27.116, 7, 194.11 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.127, 0, 195.68 W, 40, 1965 MHz, 0 %, 88660 MiB
2026/03/19 14:00:29.129, 1, 194.41 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.130, 2, 192.48 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.131, 3, 202.63 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.131, 4, 192.82 W, 36, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.132, 5, 198.20 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.132, 6, 190.76 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:29.133, 7, 194.01 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:31.133, 0, 198.17 W, 40, 1965 MHz, 0 %, 88660 MiB
2026/03/19 14:00:31.324, 1, 196.55 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:31.371, 2, 194.96 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/19 14:00:31.522, 3, 204.78 W, 41, 1965 MHz, 0 %, 87964 MiB
