timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/04/05 02:41:48.246, 0, 193.70 W, 34, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.249, 1, 201.31 W, 38, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.253, 2, 198.12 W, 34, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.256, 3, 196.23 W, 39, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.260, 4, 197.63 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.263, 5, 195.12 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.267, 6, 189.93 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:48.270, 7, 195.20 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:50.274, 0, 195.02 W, 34, 697 MHz, 0 %, 4 MiB
2026/04/05 02:41:50.312, 1, 202.06 W, 38, 930 MHz, 0 %, 4 MiB
2026/04/05 02:41:50.313, 2, 198.12 W, 34, 120 MHz, 0 %, 1 MiB
2026/04/05 02:41:50.313, 3, 196.07 W, 38, 120 MHz, 0 %, 1 MiB
2026/04/05 02:41:50.314, 4, 197.69 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:50.315, 5, 195.08 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:50.318, 6, 189.88 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:50.320, 7, 195.23 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:52.321, 0, 195.14 W, 34, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:52.321, 1, 205.74 W, 38, 172 MHz, 0 %, 4 MiB
2026/04/05 02:41:52.322, 2, 201.94 W, 34, 150 MHz, 0 %, 4 MiB
2026/04/05 02:41:52.322, 3, 199.65 W, 38, 660 MHz, 0 %, 4 MiB
2026/04/05 02:41:52.322, 4, 197.67 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:52.323, 5, 195.09 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:52.323, 6, 189.90 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:52.323, 7, 195.20 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:54.324, 0, 193.64 W, 34, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:54.325, 1, 201.18 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:54.325, 2, 198.09 W, 34, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:54.325, 3, 195.98 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:54.326, 4, 197.69 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:54.326, 5, 195.15 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:54.327, 6, 189.90 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:54.327, 7, 195.26 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:56.327, 0, 193.65 W, 34, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:56.328, 1, 201.09 W, 37, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:56.328, 2, 198.10 W, 33, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:56.329, 3, 195.98 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:56.329, 4, 197.66 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:56.330, 5, 195.08 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:56.330, 6, 189.90 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:56.330, 7, 195.23 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:41:58.331, 0, 228.56 W, 34, 1965 MHz, 0 %, 698 MiB
2026/04/05 02:41:58.357, 1, 201.07 W, 37, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:58.359, 2, 198.00 W, 33, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:58.364, 3, 195.94 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:41:58.365, 4, 197.71 W, 32, 120 MHz, 0 %, 1 MiB
2026/04/05 02:41:58.378, 5, 195.10 W, 36, 120 MHz, 0 %, 1 MiB
2026/04/05 02:41:58.379, 6, 189.92 W, 32, 120 MHz, 0 %, 1 MiB
2026/04/05 02:41:58.389, 7, 195.25 W, 36, 120 MHz, 0 %, 1 MiB
2026/04/05 02:42:00.401, 0, 244.75 W, 35, 1965 MHz, 0 %, 698 MiB
2026/04/05 02:42:00.401, 1, 201.00 W, 37, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:00.401, 2, 197.99 W, 33, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:00.402, 3, 195.86 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:00.402, 4, 197.71 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:00.403, 5, 195.12 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:00.403, 6, 189.90 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:00.403, 7, 195.22 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:02.404, 0, 244.98 W, 35, 1965 MHz, 0 %, 698 MiB
2026/04/05 02:42:02.404, 1, 200.92 W, 37, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:02.405, 2, 197.99 W, 33, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:02.405, 3, 195.69 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:02.405, 4, 197.69 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:02.406, 5, 195.09 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:02.406, 6, 189.90 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:02.406, 7, 195.22 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:04.407, 0, 245.24 W, 35, 1965 MHz, 0 %, 698 MiB
2026/04/05 02:42:04.407, 1, 200.84 W, 37, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:04.408, 2, 197.98 W, 33, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:04.408, 3, 195.63 W, 38, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:04.409, 4, 197.70 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:04.409, 5, 195.08 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:04.409, 6, 189.91 W, 32, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:04.410, 7, 195.21 W, 36, 120 MHz, 0 %, 0 MiB
2026/04/05 02:42:06.410, 0, 245.26 W, 35, 1965 MHz, 0 %, 698 MiB
2026/04/05 02:42:06.412, 1, 200.78 W, 37, 120 MHz, 0 %, 4 MiB
2026/04/05 02:42:06.414, 2, 197.98 W, 33, 120 MHz, 0 %, 4 MiB
