timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/18 10:43:25.390, 0, 151.14 W, 45, 120 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.398, 1, 149.43 W, 38, 255 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.401, 2, 147.85 W, 38, 150 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.405, 3, 155.56 W, 47, 127 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.409, 4, 147.11 W, 38, 240 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.414, 5, 153.28 W, 46, 157 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.418, 6, 145.46 W, 38, 180 MHz, 0 %, 0 MiB
2026/03/18 10:43:25.422, 7, 150.71 W, 48, 292 MHz, 0 %, 0 MiB
2026/03/18 10:43:27.426, 0, 148.67 W, 45, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:27.469, 1, 147.12 W, 38, 765 MHz, 0 %, 4 MiB
2026/03/18 10:43:27.469, 2, 145.10 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:27.470, 3, 152.82 W, 47, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:27.470, 4, 143.99 W, 38, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:27.470, 5, 150.36 W, 45, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:27.473, 6, 142.79 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:27.476, 7, 146.65 W, 47, 127 MHz, 0 %, 1 MiB
2026/03/18 10:43:29.476, 0, 148.27 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:29.492, 1, 149.09 W, 38, 142 MHz, 0 %, 4 MiB
2026/03/18 10:43:29.506, 2, 148.54 W, 37, 142 MHz, 0 %, 4 MiB
2026/03/18 10:43:29.507, 3, 157.65 W, 46, 817 MHz, 0 %, 4 MiB
2026/03/18 10:43:29.509, 4, 146.26 W, 37, 585 MHz, 0 %, 4 MiB
2026/03/18 10:43:29.521, 5, 150.81 W, 45, 652 MHz, 0 %, 4 MiB
2026/03/18 10:43:29.532, 6, 142.49 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:29.534, 7, 146.07 W, 46, 120 MHz, 0 %, 1 MiB
2026/03/18 10:43:31.535, 0, 147.88 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.593, 1, 145.96 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.606, 2, 144.86 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.608, 3, 152.49 W, 46, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.608, 4, 143.41 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.608, 5, 151.10 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.609, 6, 145.31 W, 37, 622 MHz, 0 %, 4 MiB
2026/03/18 10:43:31.609, 7, 148.37 W, 46, 667 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.610, 0, 147.39 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.610, 1, 145.57 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.611, 2, 144.43 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.611, 3, 152.18 W, 45, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.612, 4, 143.20 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.612, 5, 149.19 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.612, 6, 142.20 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:33.613, 7, 145.52 W, 45, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.613, 0, 147.30 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.614, 1, 145.31 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.614, 2, 144.18 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.615, 3, 151.98 W, 45, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.615, 4, 143.08 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.615, 5, 149.04 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.616, 6, 142.10 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:35.616, 7, 145.43 W, 45, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.616, 0, 146.88 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.617, 1, 145.15 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.618, 2, 143.95 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.618, 3, 151.60 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.618, 4, 142.84 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.619, 5, 148.64 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.619, 6, 141.94 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:37.619, 7, 145.14 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.620, 0, 201.97 W, 43, 1965 MHz, 0 %, 700 MiB
2026/03/18 10:43:39.626, 1, 147.62 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.638, 2, 146.77 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.638, 3, 153.66 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.639, 4, 145.16 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.653, 5, 150.71 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.747, 6, 144.08 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:39.762, 7, 147.22 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.777, 0, 199.27 W, 43, 1965 MHz, 0 %, 700 MiB
2026/03/18 10:43:41.780, 1, 145.03 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.780, 2, 144.38 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.782, 3, 150.90 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.793, 4, 142.52 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.794, 5, 148.15 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.808, 6, 141.65 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:41.809, 7, 144.43 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.811, 0, 198.79 W, 43, 1965 MHz, 0 %, 700 MiB
2026/03/18 10:43:43.817, 1, 144.91 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.825, 2, 144.05 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.833, 3, 150.47 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.838, 4, 142.31 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.840, 5, 147.86 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.847, 6, 141.51 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:43.851, 7, 144.26 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.856, 0, 198.87 W, 43, 1965 MHz, 0 %, 700 MiB
2026/03/18 10:43:45.857, 1, 144.66 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.858, 2, 144.01 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.858, 3, 150.29 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.859, 4, 142.43 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.859, 5, 147.60 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.859, 6, 141.41 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:45.860, 7, 144.05 W, 43, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.860, 0, 198.62 W, 42, 1965 MHz, 0 %, 700 MiB
2026/03/18 10:43:47.861, 1, 144.59 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.861, 2, 143.80 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.862, 3, 150.01 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.862, 4, 142.25 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.863, 5, 147.34 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.863, 6, 141.44 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:47.863, 7, 143.83 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.864, 0, 198.17 W, 42, 1965 MHz, 0 %, 700 MiB
2026/03/18 10:43:49.865, 1, 144.40 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.866, 2, 143.76 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.866, 3, 149.82 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.866, 4, 142.29 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.867, 5, 147.76 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.867, 6, 141.28 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:49.868, 7, 143.74 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/18 10:43:51.868, 0, 198.07 W, 42, 1965 MHz, 0 %, 723 MiB
2026/03/18 10:43:51.871, 1, 157.09 W, 35, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:51.880, 2, 156.34 W, 35, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:51.887, 3, 163.23 W, 42, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:51.891, 4, 156.12 W, 35, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:51.898, 5, 162.32 W, 41, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:51.905, 6, 157.87 W, 35, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:51.914, 7, 161.01 W, 43, 1965 MHz, 0 %, 27 MiB
2026/03/18 10:43:53.924, 0, 197.97 W, 42, 1965 MHz, 1 %, 26704 MiB
2026/03/18 10:43:53.924, 1, 195.40 W, 36, 1965 MHz, 0 %, 26008 MiB
2026/03/18 10:43:53.925, 2, 193.15 W, 35, 1965 MHz, 0 %, 26008 MiB
2026/03/18 10:43:53.925, 3, 205.57 W, 43, 1965 MHz, 1 %, 26008 MiB
2026/03/18 10:43:53.926, 4, 193.70 W, 36, 1965 MHz, 1 %, 26008 MiB
2026/03/18 10:43:53.926, 5, 199.96 W, 41, 1965 MHz, 0 %, 26008 MiB
2026/03/18 10:43:53.926, 6, 191.14 W, 35, 1965 MHz, 0 %, 26008 MiB
2026/03/18 10:43:53.927, 7, 196.49 W, 43, 1965 MHz, 0 %, 26008 MiB
2026/03/18 10:43:55.927, 0, 197.54 W, 41, 1965 MHz, 0 %, 88660 MiB
2026/03/18 10:43:55.937, 1, 194.54 W, 36, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:55.945, 2, 192.42 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:55.954, 3, 204.65 W, 43, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:55.963, 4, 192.60 W, 36, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:55.964, 5, 198.95 W, 41, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:55.964, 6, 190.38 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:55.964, 7, 195.40 W, 43, 1965 MHz, 0 %, 87964 MiB
2026/03/18 10:43:57.966, 0, 197.10 W, 41, 1965 MHz, 0 %, 88660 MiB
2026/03/18 10:43:57.967, 1, 194.60 W, 36, 1965 MHz, 0 %, 87964 MiB
