timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/18 08:40:40.745, 0, 145.19 W, 41, 127 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.749, 1, 145.34 W, 36, 217 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.753, 2, 144.09 W, 36, 210 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.756, 3, 148.87 W, 42, 127 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.760, 4, 142.75 W, 36, 165 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.764, 5, 149.06 W, 42, 352 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.767, 6, 141.60 W, 36, 135 MHz, 0 %, 0 MiB
2026/03/18 08:40:40.771, 7, 143.25 W, 42, 187 MHz, 0 %, 0 MiB
2026/03/18 08:40:42.775, 0, 146.29 W, 41, 540 MHz, 0 %, 4 MiB
2026/03/18 08:40:42.842, 1, 144.98 W, 36, 592 MHz, 0 %, 4 MiB
2026/03/18 08:40:42.842, 2, 143.68 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:42.843, 3, 149.04 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:42.843, 4, 142.78 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:42.846, 5, 147.45 W, 41, 127 MHz, 0 %, 1 MiB
2026/03/18 08:40:42.849, 6, 141.53 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:42.849, 7, 143.18 W, 42, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:44.850, 0, 145.93 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:44.894, 1, 146.66 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:44.906, 2, 145.98 W, 35, 585 MHz, 0 %, 4 MiB
2026/03/18 08:40:44.907, 3, 155.30 W, 41, 922 MHz, 0 %, 4 MiB
2026/03/18 08:40:44.909, 4, 145.16 W, 36, 585 MHz, 0 %, 4 MiB
2026/03/18 08:40:44.920, 5, 148.62 W, 41, 667 MHz, 0 %, 4 MiB
2026/03/18 08:40:44.932, 6, 141.61 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:44.933, 7, 142.97 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/18 08:40:46.936, 0, 144.91 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.937, 1, 144.62 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.937, 2, 143.32 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.938, 3, 148.74 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.938, 4, 142.48 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.939, 5, 148.26 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.939, 6, 145.83 W, 35, 757 MHz, 0 %, 4 MiB
2026/03/18 08:40:46.939, 7, 146.23 W, 41, 787 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.940, 0, 144.69 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.940, 1, 144.47 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.941, 2, 143.86 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.941, 3, 148.49 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.941, 4, 142.29 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.942, 5, 146.91 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.942, 6, 141.22 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:48.942, 7, 142.83 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.943, 0, 144.38 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.943, 1, 144.36 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.944, 2, 143.51 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.944, 3, 148.26 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.944, 4, 142.16 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.945, 5, 146.76 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.945, 6, 141.27 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:50.945, 7, 142.33 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.946, 0, 144.45 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.946, 1, 144.15 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.947, 2, 143.35 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.947, 3, 148.11 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.948, 4, 142.12 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.948, 5, 146.63 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.948, 6, 141.01 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:52.949, 7, 142.32 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:54.949, 0, 195.72 W, 40, 1965 MHz, 0 %, 700 MiB
2026/03/18 08:40:54.983, 1, 144.00 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:54.989, 2, 143.37 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:54.990, 3, 147.76 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:55.004, 4, 141.84 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:55.016, 5, 146.27 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:55.031, 6, 141.05 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:55.043, 7, 142.56 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.055, 0, 195.31 W, 40, 1965 MHz, 0 %, 700 MiB
2026/03/18 08:40:57.061, 1, 143.86 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.071, 2, 143.19 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.078, 3, 147.64 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.078, 4, 141.91 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.079, 5, 146.39 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.079, 6, 140.89 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:57.079, 7, 142.46 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.080, 0, 195.69 W, 40, 1965 MHz, 0 %, 700 MiB
2026/03/18 08:40:59.081, 1, 143.74 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.081, 2, 143.16 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.082, 3, 147.54 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.082, 4, 141.62 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.082, 5, 146.10 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.083, 6, 140.70 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:40:59.083, 7, 142.17 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.084, 0, 195.46 W, 40, 1965 MHz, 0 %, 700 MiB
2026/03/18 08:41:01.085, 1, 143.67 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.086, 2, 143.05 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.086, 3, 147.40 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.087, 4, 141.61 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.087, 5, 145.93 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.087, 6, 140.63 W, 33, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:01.088, 7, 142.02 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.088, 0, 195.43 W, 39, 1965 MHz, 0 %, 700 MiB
2026/03/18 08:41:03.093, 1, 143.49 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.101, 2, 143.02 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.109, 3, 147.14 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.116, 4, 141.49 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.123, 5, 145.90 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.130, 6, 140.51 W, 33, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:03.137, 7, 142.10 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.145, 0, 196.60 W, 39, 1965 MHz, 0 %, 700 MiB
2026/03/18 08:41:05.148, 1, 145.52 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.151, 2, 145.00 W, 33, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.154, 3, 148.25 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.157, 4, 141.56 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.158, 5, 148.20 W, 38, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.159, 6, 140.87 W, 33, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:05.160, 7, 144.14 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/18 08:41:07.161, 0, 195.09 W, 39, 1965 MHz, 0 %, 724 MiB
2026/03/18 08:41:07.175, 1, 173.45 W, 34, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:07.182, 2, 176.69 W, 34, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:07.189, 3, 179.79 W, 39, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:07.193, 4, 173.16 W, 35, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:07.199, 5, 180.06 W, 39, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:07.205, 6, 171.26 W, 34, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:07.215, 7, 177.44 W, 40, 1965 MHz, 0 %, 28 MiB
2026/03/18 08:41:09.222, 0, 195.36 W, 39, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:09.222, 1, 194.17 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:09.223, 2, 192.35 W, 34, 1965 MHz, 0 %, 26008 MiB
2026/03/18 08:41:09.223, 3, 201.60 W, 40, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:09.223, 4, 192.18 W, 35, 1965 MHz, 0 %, 26008 MiB
2026/03/18 08:41:09.224, 5, 197.37 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:09.224, 6, 190.61 W, 34, 1965 MHz, 0 %, 26008 MiB
2026/03/18 08:41:09.224, 7, 192.91 W, 40, 1965 MHz, 1 %, 87964 MiB
2026/03/18 08:41:11.226, 0, 194.36 W, 39, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:11.233, 1, 193.41 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:11.239, 2, 191.55 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:11.246, 3, 200.72 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:11.250, 4, 191.76 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:11.256, 5, 196.65 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:11.263, 6, 189.70 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:11.268, 7, 192.40 W, 40, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.274, 0, 194.52 W, 39, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:13.275, 1, 193.28 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.276, 2, 191.57 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.278, 3, 200.65 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.278, 4, 191.72 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.279, 5, 196.49 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.279, 6, 189.69 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:13.280, 7, 192.27 W, 40, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.280, 0, 194.04 W, 39, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:15.305, 1, 193.25 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.345, 2, 191.44 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.377, 3, 200.51 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.412, 4, 191.64 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.442, 5, 196.32 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.476, 6, 189.77 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:15.499, 7, 192.12 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.509, 0, 194.21 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:17.554, 1, 193.06 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.601, 2, 191.49 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.646, 3, 200.44 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.695, 4, 191.75 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.733, 5, 196.45 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.775, 6, 189.63 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:17.825, 7, 192.18 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:19.876, 0, 196.27 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:19.916, 1, 195.42 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:19.949, 2, 193.82 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:19.977, 3, 202.77 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:19.997, 4, 194.15 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:20.049, 5, 198.50 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:20.097, 6, 192.08 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:20.138, 7, 194.56 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.182, 0, 193.88 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:22.233, 1, 193.04 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.279, 2, 191.32 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.321, 3, 200.25 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.369, 4, 191.73 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.419, 5, 196.24 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.462, 6, 189.60 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:22.498, 7, 192.01 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.554, 0, 193.65 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:24.590, 1, 193.20 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.628, 2, 191.26 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.664, 3, 200.13 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.703, 4, 191.55 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.738, 5, 195.99 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.775, 6, 189.52 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:24.810, 7, 191.88 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:26.847, 0, 193.57 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:26.888, 1, 193.08 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:26.926, 2, 191.28 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:26.965, 3, 199.88 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:26.999, 4, 191.52 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:27.039, 5, 196.01 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:27.077, 6, 189.57 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:27.108, 7, 191.69 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.143, 0, 193.55 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:29.179, 1, 193.03 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.213, 2, 191.29 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.246, 3, 199.70 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.282, 4, 191.48 W, 35, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.319, 5, 195.86 W, 38, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.358, 6, 189.51 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:29.395, 7, 191.59 W, 39, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:31.430, 0, 193.51 W, 38, 1965 MHz, 0 %, 88660 MiB
2026/03/18 08:41:31.467, 1, 193.06 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:31.498, 2, 191.22 W, 34, 1965 MHz, 0 %, 87964 MiB
2026/03/18 08:41:31.532, 3, 199.73 W, 39, 1965 MHz, 0 %, 87964 MiB
