index,timestamp_us,duration_us,type
394,1693235141726.1,10.7,small
395,1693235141802.2,11.7,small
396,1693235141980.1,14.9,small
397,1693235142060.5,9.7,small
398,1693235142249.9,16.3,big
399,1693235142330.3,10.7,small
400,1693235142508.2,16.6,big
401,1693235142591.7,9.9,small
402,1693235142768.7,9.7,small
403,1693235142843.8,11.0,small
404,1693235143028.3,9.7,small
405,1693235143103.6,11.3,small
406,1693235143286.8,8.8,small
407,1693235143361.0,11.6,small
408,1693235143547.8,16.5,big
409,1693235143629.1,10.8,small
410,1693235143796.6,15.0,small
411,1693235143876.3,10.8,small
412,1693235144067.1,12.6,small
413,1693235144145.3,10.1,small
414,1693235144334.7,14.8,small
415,1693235144416.1,9.6,small
416,1693235144600.9,13.7,small
417,1693235144680.8,11.7,small
418,1693235144868.3,17.2,big
419,1693235144950.2,9.9,small
420,1693235145134.2,13.2,small
421,1693235145213.1,10.0,small
422,1693235145403.4,13.8,small
423,1693235145482.0,10.4,small
424,1693235145664.4,12.5,small
425,1693235145742.3,10.6,small
426,1693235145919.5,13.1,small
427,1693235145997.6,10.6,small
428,1693235146182.1,13.3,small
429,1693235146259.6,9.5,small
430,1693235146453.2,13.4,small
431,1693235146531.7,11.5,small
432,1693235146724.5,13.1,small
433,1693235146803.2,11.1,small
434,1693235146995.8,12.7,small
435,1693235147073.4,11.4,small
436,1693235147269.1,14.9,small
437,1693235147349.8,11.1,small
438,1693235147536.4,15.7,big
439,1693235147617.0,10.8,small
440,1693235147798.7,12.8,small
441,1693235147877.5,10.4,small
442,1693235148063.5,11.7,small
443,1693235148141.0,10.7,small
444,1693235148325.1,12.8,small
445,1693235148403.4,9.2,small
446,1693235148577.6,14.3,small
447,1693235148658.0,10.7,small
448,1693235148834.9,12.1,small
449,1693235148912.0,10.8,small
450,1693235149105.4,12.2,small
451,1693235149181.6,10.7,small
452,1693235149360.6,13.2,small
453,1693235149438.3,10.9,small
454,1693235149619.9,12.9,small
455,1693235149698.4,10.5,small
456,1693235149878.4,12.4,small
457,1693235149955.8,10.2,small
458,1693235150143.6,11.8,small
459,1693235150220.9,9.8,small
460,1693235150397.2,11.1,small
461,1693235150474.5,10.6,small
462,1693235150654.2,11.6,small
463,1693235150731.3,9.8,small
464,1693235150906.6,9.9,small
465,1693235150981.5,11.3,small
466,1693235151161.7,16.3,big
467,1693235151243.4,10.7,small
468,1693235151413.7,11.0,small
469,1693235151490.1,9.4,small
470,1693235151660.5,15.5,big
471,1693235151741.6,10.8,small
472,1693235151917.9,9.4,small
473,1693235151993.5,11.2,small
474,1693235152159.8,11.2,small
475,1693235152236.8,8.8,small
476,1693235152395.1,17.0,big
477,1693235152478.1,9.3,small
478,1693235152649.6,16.9,big
479,1693235152731.4,10.8,small
480,1693235152907.4,10.0,small
481,1693235152984.4,11.0,small
482,1693235153148.8,12.9,small
483,1693235153227.7,10.9,small
484,1693235153783.0,10.5,small
485,1693235153826.2,11.7,small
486,1693235153903.4,9.4,small
487,1693235153945.5,11.9,small
488,1693235154023.5,13.3,small
489,1693235154071.2,13.0,small
490,1693235154149.9,10.0,small
491,1693235154362.8,14.9,small
492,1693235154442.7,11.1,small
493,1693235154651.9,11.1,small
494,1693235154728.2,10.4,small
495,1693235154948.0,14.5,small
496,1693235155029.6,9.7,small
497,1693235155246.1,13.5,small
498,1693235155326.1,10.4,small
499,1693235155529.9,14.7,small
500,1693235155608.5,10.8,small
501,1693235155815.7,12.0,small
502,1693235155894.8,8.9,small
503,1693235156093.3,10.1,small
504,1693235156168.4,11.1,small
505,1693235156377.2,13.7,small
506,1693235156455.4,11.0,small
507,1693235156648.7,9.7,small
508,1693235156723.1,11.5,small
509,1693235156918.3,12.7,small
510,1693235156997.3,10.2,small
511,1693235157196.0,14.4,small
512,1693235157276.7,10.1,small
513,1693235157464.5,14.2,small
514,1693235157544.1,11.0,small
515,1693235157723.0,13.3,small
516,1693235157802.1,11.4,small
517,1693235157990.7,11.3,small
518,1693235158066.9,9.6,small
519,1693235158257.8,10.0,small
520,1693235158331.1,11.6,small
521,1693235158516.1,17.2,big
522,1693235158600.2,9.8,small
523,1693235158782.4,9.2,small
524,1693235158857.8,10.4,small
525,1693235159049.0,14.1,small
526,1693235159128.6,10.6,small
527,1693235159313.6,12.3,small
528,1693235159390.9,9.9,small
529,1693235159580.8,15.0,big
530,1693235159660.9,11.3,small
531,1693235159832.2,14.5,small
532,1693235159912.1,10.8,small
533,1693235160099.3,12.6,small
534,1693235160177.1,10.0,small
535,1693235160362.1,12.1,small
536,1693235160439.7,9.7,small
537,1693235160628.1,8.9,small
538,1693235160703.9,11.6,small
539,1693235160895.5,9.6,small
540,1693235160969.6,12.0,small
541,1693235161164.0,11.9,small
542,1693235161241.6,11.1,small
543,1693235161436.2,13.9,small
544,1693235161515.2,9.4,small
545,1693235161694.5,12.9,small
546,1693235161772.5,10.0,small
547,1693235161951.2,12.8,small
548,1693235162028.4,10.4,small
549,1693235162218.5,12.4,small
550,1693235162295.1,10.8,small
551,1693235162486.5,11.8,small
552,1693235162563.5,10.7,small
553,1693235162751.3,13.9,small
554,1693235162829.6,11.2,small
555,1693235163021.8,10.8,small
556,1693235163097.8,11.0,small
557,1693235163295.0,9.5,small
558,1693235163370.9,11.7,small
559,1693235163566.7,14.0,small
560,1693235163644.4,10.8,small
561,1693235163836.7,16.4,big
562,1693235163919.4,9.6,small
563,1693235164105.7,13.3,small
564,1693235164184.1,10.0,small
565,1693235164382.1,10.9,small
566,1693235164457.6,10.8,small
567,1693235164639.0,16.8,big
568,1693235164722.1,10.7,small
569,1693235164901.1,9.8,small
570,1693235164975.4,11.7,small
571,1693235165167.1,10.1,small
572,1693235165241.8,10.7,small
573,1693235165419.8,18.6,big
574,1693235165503.5,10.0,small
575,1693235165689.2,14.1,small
576,1693235165769.6,10.1,small
577,1693235165952.7,10.1,small
578,1693235166027.4,10.8,small
579,1693235166206.2,13.6,small
580,1693235166285.7,11.4,small
581,1693235166455.0,12.9,small
582,1693235166533.5,9.9,small
583,1693235166711.5,17.0,big
584,1693235166792.9,10.8,small
585,1693235166968.4,15.4,big
586,1693235167049.8,9.2,small
587,1693235167221.2,15.4,big
588,1693235167301.8,10.6,small
589,1693235167469.2,11.8,small
590,1693235167545.2,10.2,small
591,1693235167708.4,12.1,small
592,1693235167786.0,11.1,small
593,1693235167959.4,11.0,small
594,1693235168035.6,11.6,small
595,1693235168202.8,15.8,big
596,1693235168282.9,10.4,small
597,1693235168445.8,11.7,small
598,1693235168523.5,10.0,small
599,1693235168697.1,14.8,small
600,1693235168776.8,10.3,small
601,1693235168947.8,18.5,big
602,1693235169033.1,10.4,small
603,1693235169197.0,14.4,small
604,1693235169277.2,9.6,small
605,1693235169839.2,10.8,small
606,1693235169882.6,10.5,small
607,1693235169958.2,10.5,small
608,1693235170001.8,10.8,small
609,1693235170078.8,9.5,small
610,1693235170122.3,12.5,small
611,1693235170200.8,9.5,small
612,1693235170413.3,15.5,big
613,1693235170494.7,9.2,small
614,1693235170704.4,14.8,small
615,1693235170784.2,10.2,small
616,1693235170994.1,14.0,small
617,1693235171074.5,9.3,small
618,1693235171294.5,15.5,big
619,1693235171376.6,9.6,small
620,1693235171581.7,13.2,small
621,1693235171659.4,10.9,small
622,1693235171863.5,13.0,small
623,1693235171941.3,11.2,small
624,1693235172137.7,11.9,small
625,1693235172214.1,10.9,small
626,1693235172427.4,8.8,small
627,1693235172501.1,12.4,small
628,1693235172692.0,12.6,small
629,1693235172769.5,11.2,small
630,1693235172971.2,12.9,small
631,1693235173050.4,10.6,small
632,1693235173247.8,10.7,small
633,1693235173324.7,10.0,small
634,1693235173510.6,11.8,small
635,1693235173587.9,9.3,small
636,1693235173759.9,13.2,small
637,1693235173839.5,10.3,small
638,1693235174019.0,14.1,small
639,1693235174097.4,10.0,small
640,1693235174281.5,13.0,small
641,1693235174358.3,11.0,small
642,1693235174547.3,12.1,small
643,1693235174625.4,10.0,small
644,1693235174810.1,13.2,small
645,1693235174888.2,11.2,small
646,1693235175075.0,15.5,big
647,1693235175155.6,10.0,small
648,1693235175336.1,12.5,small
649,1693235175414.3,9.2,small
650,1693235175600.5,11.9,small
651,1693235175676.9,10.6,small
652,1693235175847.0,12.4,small
653,1693235175924.1,9.8,small
654,1693235176113.5,13.9,small
655,1693235176192.7,9.9,small
656,1693235176381.4,12.4,small
657,1693235176459.1,11.5,small
658,1693235176650.0,12.9,small
659,1693235176729.6,9.4,small
660,1693235176918.5,12.5,small
661,1693235176995.1,10.1,small
662,1693235177188.1,13.5,small
663,1693235177266.9,10.1,small
664,1693235177458.3,17.4,big
665,1693235177539.9,10.0,small
666,1693235177718.8,17.6,big
667,1693235177801.1,10.0,small
668,1693235177981.0,15.4,big
669,1693235178060.4,10.7,small
670,1693235178244.4,10.1,small
671,1693235178318.4,11.5,small
672,1693235178506.3,11.4,small
673,1693235178583.0,9.1,small
674,1693235178775.7,14.4,small
675,1693235178855.0,11.3,small
676,1693235179048.0,13.9,small
677,1693235179127.2,9.8,small
678,1693235179327.6,12.4,small
679,1693235179405.1,11.1,small
680,1693235179601.0,11.0,small
681,1693235179676.8,10.6,small
682,1693235179863.4,16.7,big
683,1693235179946.6,9.1,small
684,1693235180129.0,14.9,small
685,1693235180209.5,10.6,small
686,1693235180404.5,11.8,small
687,1693235180482.2,9.7,small
688,1693235180681.7,9.7,small
689,1693235180757.2,10.9,small
690,1693235180934.7,14.3,small
691,1693235181014.1,9.8,small
692,1693235181212.6,15.7,big
693,1693235181292.5,10.2,small
694,1693235181475.9,12.5,small
695,1693235181552.4,10.9,small
696,1693235181741.8,15.4,big
697,1693235181823.0,9.9,small
698,1693235182000.7,16.3,big
699,1693235182081.9,10.8,small
700,1693235182266.3,13.9,small
701,1693235182345.8,11.2,small
702,1693235182526.8,14.9,small
703,1693235182607.4,11.2,small
704,1693235182793.3,11.3,small
705,1693235182869.4,9.6,small
706,1693235183049.3,16.5,big
707,1693235183131.2,9.6,small
708,1693235183314.1,13.0,small
709,1693235183392.2,10.9,small
710,1693235183568.4,12.1,small
711,1693235183645.4,9.3,small
712,1693235183828.4,13.2,small
713,1693235183907.4,10.4,small
714,1693235184089.4,13.3,small
715,1693235184169.3,9.6,small
716,1693235184341.2,13.5,small
717,1693235184419.2,12.1,small
718,1693235184595.8,8.9,small
719,1693235184670.5,11.7,small
720,1693235184849.5,15.3,big
721,1693235184929.1,11.4,small
722,1693235185102.2,12.7,small
723,1693235185181.3,10.0,small
724,1693235185355.8,13.5,small
725,1693235185435.4,10.3,small
726,1693235186015.6,9.2,small
727,1693235186057.8,12.5,small
728,1693235186135.6,11.4,small
729,1693235186179.5,9.9,small
730,1693235186255.8,12.0,small
731,1693235186301.9,13.7,small
732,1693235186380.5,9.2,small
733,1693235186595.3,11.4,small
734,1693235186671.8,10.0,small
735,1693235186886.6,13.1,small
736,1693235186964.4,9.8,small
737,1693235187178.0,13.9,small
738,1693235187258.4,9.3,small
739,1693235187476.3,13.2,small
740,1693235187555.8,11.1,small
741,1693235187756.9,14.1,small
742,1693235187836.5,9.2,small
743,1693235188044.5,12.1,small
744,1693235188122.8,8.8,small
745,1693235188321.6,15.2,big
746,1693235188401.7,10.1,small
747,1693235188615.2,14.6,small
748,1693235188693.9,11.2,small
749,1693235188878.9,12.8,small
750,1693235188957.5,9.8,small
751,1693235189159.1,15.0,big
752,1693235189240.0,10.9,small
753,1693235189430.8,13.3,small
754,1693235189509.8,9.4,small
755,1693235189699.5,15.2,big
756,1693235189780.1,9.7,small
757,1693235189962.6,16.4,big
758,1693235190045.0,10.3,small
759,1693235190229.4,11.1,small
760,1693235190304.1,11.0,small
761,1693235190494.0,13.4,small
762,1693235190572.0,9.2,small
763,1693235190755.3,12.2,small
764,1693235190834.2,9.2,small
765,1693235191017.7,12.0,small
766,1693235191094.9,9.2,small
767,1693235191283.5,14.2,small
768,1693235191363.7,9.1,small
769,1693235191549.1,12.6,small
770,1693235191625.4,10.9,small
771,1693235191817.6,16.6,big
772,1693235191898.6,9.7,small
773,1693235192067.0,13.4,small
774,1693235192145.5,10.5,small
775,1693235192336.6,9.7,small
776,1693235192411.2,11.9,small
777,1693235192604.2,15.2,big
778,1693235192685.3,9.8,small
779,1693235192868.4,14.4,small
780,1693235192949.1,9.9,small
781,1693235193137.1,12.8,small
782,1693235193214.7,9.6,small
783,1693235193411.1,11.7,small
784,1693235193488.3,10.0,small
785,1693235193678.8,15.9,big
786,1693235193759.1,10.4,small
787,1693235193946.1,15.2,big
788,1693235194026.2,10.6,small
789,1693235194207.3,13.7,small
790,1693235194286.5,9.1,small
791,1693235194472.4,14.6,small
792,1693235194550.7,9.7,small
793,1693235194745.7,10.3,small
794,1693235194821.3,11.2,small
795,1693235195012.7,15.9,big
796,1693235195093.8,11.2,small
797,1693235195296.7,12.7,small
798,1693235195375.2,11.0,small
799,1693235195578.8,12.9,small
800,1693235195657.8,9.1,small
801,1693235195849.0,13.4,small
802,1693235195926.7,10.3,small
803,1693235196113.3,14.8,small
804,1693235196194.2,10.4,small
805,1693235196379.3,15.2,big
806,1693235196459.9,10.2,small
807,1693235196656.7,15.2,big
808,1693235196736.1,11.4,small
809,1693235196933.6,9.6,small
810,1693235197009.3,11.2,small
811,1693235197192.4,9.2,small
812,1693235197266.0,11.9,small
813,1693235197471.3,12.5,small
814,1693235197548.4,10.4,small
815,1693235197734.7,11.4,small
816,1693235197810.9,10.6,small
817,1693235197999.8,14.4,small
818,1693235198079.7,9.8,small
819,1693235198267.4,14.8,small
820,1693235198346.7,10.3,small
821,1693235198528.5,13.4,small
822,1693235198608.8,9.2,small
823,1693235198801.7,13.4,small
824,1693235198881.9,9.6,small
825,1693235199073.6,13.2,small
826,1693235199151.0,10.2,small
827,1693235199339.0,9.1,small
828,1693235199413.0,11.7,small
829,1693235199602.0,14.0,small
830,1693235199681.6,9.4,small
831,1693235199865.8,15.5,big
832,1693235199946.1,10.0,small
833,1693235200126.1,14.0,small
834,1693235200205.0,11.1,small
835,1693235200388.8,14.0,small
836,1693235200468.2,10.2,small
837,1693235200647.4,12.2,small
838,1693235200724.7,10.5,small
839,1693235200908.5,9.1,small
840,1693235200983.0,10.8,small
841,1693235201167.9,15.3,big
842,1693235201247.8,11.0,small
843,1693235201434.2,12.1,small
844,1693235201512.1,10.0,small
845,1693235201699.2,16.2,big
846,1693235201781.6,10.2,small
847,1693235202358.6,9.5,small
848,1693235202401.6,11.5,small
849,1693235202477.7,11.1,small
850,1693235202521.8,11.2,small
851,1693235202598.0,10.9,small
852,1693235202642.4,18.8,big
853,1693235202727.0,9.1,small
854,1693235202933.4,12.2,small
855,1693235203010.0,10.2,small
856,1693235203217.5,17.2,big
857,1693235203299.6,10.1,small
858,1693235203515.9,14.1,small
859,1693235203596.4,9.9,small
860,1693235203817.5,11.8,small
861,1693235203895.9,9.4,small
862,1693235204089.5,13.4,small
863,1693235204167.2,9.6,small
864,1693235204369.4,17.3,big
865,1693235204452.4,9.5,small
866,1693235204639.7,13.4,small
867,1693235204717.8,10.0,small
868,1693235204923.6,16.8,big
869,1693235205004.8,9.5,small
870,1693235205194.3,11.4,small
871,1693235205270.8,10.3,small
