timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/17 13:06:20.982, 0, 146.82 W, 43, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:20.986, 1, 144.04 W, 36, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:20.990, 2, 143.65 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:20.993, 3, 151.43 W, 45, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:20.997, 4, 141.99 W, 36, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:21.000, 5, 148.59 W, 43, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:21.004, 6, 140.93 W, 35, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:21.007, 7, 144.93 W, 45, 120 MHz, 0 %, 0 MiB
2026/03/17 13:06:23.011, 0, 152.21 W, 42, 907 MHz, 0 %, 4 MiB
2026/03/17 13:06:23.016, 1, 146.35 W, 36, 652 MHz, 0 %, 4 MiB
2026/03/17 13:06:23.020, 2, 145.50 W, 35, 652 MHz, 0 %, 4 MiB
2026/03/17 13:06:23.033, 3, 151.29 W, 44, 120 MHz, 0 %, 1 MiB
2026/03/17 13:06:23.057, 4, 141.84 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/17 13:06:23.081, 5, 148.38 W, 43, 120 MHz, 0 %, 1 MiB
2026/03/17 13:06:23.093, 6, 141.00 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/17 13:06:23.117, 7, 144.63 W, 44, 120 MHz, 0 %, 1 MiB
2026/03/17 13:06:25.120, 0, 146.57 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/17 13:06:25.175, 1, 144.28 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 13:06:25.187, 2, 144.63 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 13:06:25.189, 3, 152.91 W, 44, 532 MHz, 0 %, 4 MiB
