timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/17 07:51:41.154, 0, 145.40 W, 40, 135 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.157, 1, 145.12 W, 35, 232 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.161, 2, 143.68 W, 35, 142 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.165, 3, 149.11 W, 41, 120 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.169, 4, 144.18 W, 36, 375 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.172, 5, 147.42 W, 41, 195 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.176, 6, 142.40 W, 35, 247 MHz, 0 %, 0 MiB
2026/03/17 07:51:41.180, 7, 143.23 W, 42, 172 MHz, 0 %, 0 MiB
2026/03/17 07:51:43.183, 0, 146.74 W, 40, 810 MHz, 0 %, 4 MiB
2026/03/17 07:51:43.185, 1, 145.18 W, 35, 660 MHz, 0 %, 4 MiB
2026/03/17 07:51:43.202, 2, 143.74 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:43.294, 3, 148.86 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:43.295, 4, 142.62 W, 35, 135 MHz, 0 %, 1 MiB
2026/03/17 07:51:43.295, 5, 146.86 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:43.295, 6, 141.59 W, 35, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:43.296, 7, 142.86 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:45.297, 0, 146.79 W, 40, 127 MHz, 0 %, 4 MiB
2026/03/17 07:51:45.323, 1, 145.71 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:45.335, 2, 147.84 W, 35, 157 MHz, 0 %, 4 MiB
2026/03/17 07:51:45.336, 3, 155.10 W, 41, 907 MHz, 0 %, 4 MiB
2026/03/17 07:51:45.338, 4, 145.18 W, 35, 690 MHz, 0 %, 4 MiB
2026/03/17 07:51:45.349, 5, 148.67 W, 41, 765 MHz, 0 %, 4 MiB
2026/03/17 07:51:45.361, 6, 141.24 W, 34, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:45.362, 7, 142.88 W, 41, 120 MHz, 0 %, 1 MiB
2026/03/17 07:51:47.365, 0, 144.65 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.365, 1, 144.08 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.366, 2, 143.54 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.366, 3, 148.46 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.367, 4, 142.14 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.367, 5, 148.93 W, 40, 127 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.367, 6, 145.65 W, 34, 757 MHz, 0 %, 4 MiB
2026/03/17 07:51:47.368, 7, 145.31 W, 41, 690 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.368, 0, 144.53 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.369, 1, 143.90 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.369, 2, 143.27 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.370, 3, 148.35 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.370, 4, 141.98 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.371, 5, 146.78 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.371, 6, 141.14 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:49.371, 7, 142.71 W, 41, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.372, 0, 144.22 W, 39, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.372, 1, 143.91 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.373, 2, 143.23 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.373, 3, 147.99 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.373, 4, 141.88 W, 35, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.374, 5, 146.55 W, 40, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.374, 6, 140.98 W, 34, 120 MHz, 0 %, 4 MiB
2026/03/17 07:51:51.375, 7, 142.26 W, 40, 120 MHz, 0 %, 4 MiB
