timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/17 13:07:16.141, 0, 142.99 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.145, 1, 142.08 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.149, 2, 141.82 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.152, 3, 146.21 W, 38, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.161, 4, 140.15 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.169, 5, 144.22 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.175, 6, 139.35 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:16.179, 7, 140.74 W, 38, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.186, 0, 142.95 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.187, 1, 142.06 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.187, 2, 141.74 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.187, 3, 145.94 W, 38, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.188, 4, 140.14 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.188, 5, 144.17 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.189, 6, 139.20 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:18.189, 7, 140.69 W, 38, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.190, 0, 142.87 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.190, 1, 142.17 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.190, 2, 141.70 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.191, 3, 145.70 W, 38, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.191, 4, 140.10 W, 33, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.191, 5, 144.10 W, 37, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.192, 6, 139.37 W, 32, 120 MHz, 0 %, 0 MiB
2026/03/17 13:07:20.192, 7, 140.60 W, 38, 120 MHz, 0 %, 0 MiB
