timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], utilization.gpu [%], memory.used [MiB]
2026/03/21 19:05:59.420, 0, 147.15 W, 44, 142 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.423, 1, 146.40 W, 38, 127 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.427, 2, 145.47 W, 38, 225 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.430, 3, 153.86 W, 45, 345 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.434, 4, 144.28 W, 38, 165 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.438, 5, 150.34 W, 44, 270 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.441, 6, 143.32 W, 37, 225 MHz, 0 %, 0 MiB
2026/03/21 19:05:59.445, 7, 145.36 W, 45, 150 MHz, 0 %, 0 MiB
2026/03/21 19:06:01.449, 0, 148.92 W, 43, 772 MHz, 0 %, 4 MiB
2026/03/21 19:06:01.493, 1, 146.79 W, 38, 817 MHz, 0 %, 4 MiB
2026/03/21 19:06:01.493, 2, 144.97 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:01.494, 3, 152.02 W, 45, 135 MHz, 0 %, 1 MiB
2026/03/21 19:06:01.494, 4, 143.78 W, 38, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:01.495, 5, 149.13 W, 44, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:01.497, 6, 142.51 W, 37, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:01.500, 7, 145.31 W, 45, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:03.500, 0, 149.27 W, 43, 135 MHz, 0 %, 4 MiB
2026/03/21 19:06:03.524, 1, 148.78 W, 37, 142 MHz, 0 %, 4 MiB
2026/03/21 19:06:03.561, 2, 151.20 W, 37, 187 MHz, 0 %, 4 MiB
2026/03/21 19:06:03.633, 3, 154.12 W, 44, 607 MHz, 0 %, 4 MiB
2026/03/21 19:06:03.635, 4, 148.83 W, 37, 847 MHz, 0 %, 4 MiB
2026/03/21 19:06:03.647, 5, 149.95 W, 43, 645 MHz, 0 %, 4 MiB
2026/03/21 19:06:03.648, 6, 142.25 W, 36, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:03.649, 7, 144.74 W, 44, 120 MHz, 0 %, 1 MiB
2026/03/21 19:06:05.650, 0, 146.54 W, 42, 120 MHz, 0 %, 4 MiB
2026/03/21 19:06:05.650, 1, 145.53 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/21 19:06:05.651, 2, 144.62 W, 36, 120 MHz, 0 %, 4 MiB
2026/03/21 19:06:05.651, 3, 151.04 W, 44, 120 MHz, 0 %, 4 MiB
2026/03/21 19:06:05.651, 4, 143.28 W, 37, 120 MHz, 0 %, 4 MiB
2026/03/21 19:06:05.652, 5, 149.55 W, 43, 120 MHz, 0 %, 4 MiB
